报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),109222,404373,294902,205748,112091,399663,288023,201802,107453,401081,289391,206188,112591,440759,322986,225299,121218,445583,318237,220776,121879,431009,314017,218101,119922,419967,311396,223850,128345,410366,301234,207656,119662,370380,266417,184865,107353,336339,240863,170228,93787,316101,229168,160787,93415,279579,197094,138063,79386,249441,175694,124864,71948,
营业收入(万元),109222,404373,294902,205748,112091,399663,288023,201802,107453,401081,289391,206188,112591,440759,322986,225299,121218,445583,318237,220776,121879,431009,314017,218101,119922,419967,311396,223850,128345,410366,301234,207656,119662,370380,266417,184865,107353,336339,240863,170228,93787,316101,229168,160787,93415,279579,197094,138063,79386,249441,175694,124864,71948,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),101677,393269,283159,195072,107126,391493,279611,193576,103606,394084,282969,199763,109485,440025,319960,220860,118828,437715,311728,214922,118153,423923,308727,213217,116258,410871,303489,216127,123044,399326,290670,198611,114137,361716,259034,177921,102779,330324,235645,165825,90007,312695,225407,157361,90275,277110,195736,136402,77213,249715,176724,124633,70808,
营业成本(万元),85542,314999,228396,159590,89158,315495,226086,159001,85698,316810,226708,161550,89838,354338,259057,180905,98698,355407,253142,176062,98460,344238,250922,175321,97022,335020,247823,179895,104361,328310,239008,165272,96873,298365,214823,149918,88407,276018,196688,140152,76712,257591,186600,131951,77379,229759,160577,113371,65701,205483,144098,103000,59657,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
