报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
营业总收入(万元),346965,240479,112838,564697,421312,272324,144615,499394,355792,224006,103793,388522,242159,118493,47978,167839,101287,63408,27217,42926,33916,24126,7951,48357,33784,24863,12534,56280,36967,21472,30372,13587,13919,14556,
营业收入(万元),346965,240479,112838,564697,421312,272324,144615,499394,355792,224006,103793,388522,242159,118493,47978,167839,101287,63408,27217,42926,33916,24126,7951,48357,33784,24863,12534,56280,36967,21472,30372,13587,13919,14556,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),345218,238711,111676,562508,414144,268333,143445,494456,349536,220966,102196,383151,235707,117094,46787,165914,101995,65951,28518,59258,40181,28601,11081,48928,32300,23490,10666,49735,32222,18496,24398,11138,10807,14629,
营业成本(万元),288147,202025,93317,479058,360897,234728,127524,425070,306082,194064,91256,341976,217142,106466,41788,139499,85973,55648,24613,45491,32730,23381,9076,38731,26269,19120,8427,40383,25838,14765,19469,9208,8568,12364,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),18089,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1589,1116,538,2862,1899,1266,671,1221,647,323,162,1345,854,407,130,508,322,182,85,115,55,33,1,15,0,--,--,254,196,69,147,140,123,128,
销售费用(万元),3896,2463,1123,5728,4161,2547,1048,5089,3626,2149,1075,3329,2206,1244,656,2746,2204,1468,716,1192,876,563,316,1048,834,557,234,906,583,385,473,153,228,440,
管理费用(万元),18682,23521,11148,51265,35135,22953,11222,42352,30332,20234,8195,25510,14806,7735,3739,17775,13444,9105,4064,8480,6260,4028,1972,7977,5303,3952,2339,6098,4128,2535,3320,1314,1484,1476,
财务费用(万元),14938,10142,6374,17848,11336,6139,3167,7698,4582,2848,1469,3081,1185,1218,613,2640,1370,889,450,511,285,394,125,383,-22,125,76,1363,1226,582,547,88,199,476,
资产减值损失(万元),-123,-555,-824,5748,716,699,-187,13027,4267,1349,39,7910,-486,23,-141,2746,-1319,-1342,-1410,3469,-24,203,-410,775,-84,-264,-409,730,252,159,442,235,206,-254,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
投资收益(万元),77,77,7,5,4,4,4,--,--,--,--,282,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
