报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),401578,274112,119414,467653,323833,200026,76313,237100,163701,106394,46605,147689,99137,48892,17806,122351,94053,57299,19052,145400,108646,62001,22022,142507,97149,55901,22911,109355,78942,43229,24261,79977,57458,28776,13624,53213,36232,19636,11947,54160,42485,23041,10321,54654,39039,20056,9221,45662,33338,16722,6863,
营业收入(万元),401578,274112,119414,467653,323833,200026,76313,237100,163701,106394,46605,147689,99137,48892,17806,122351,94053,57299,19052,145400,108646,62001,22022,142507,97149,55901,22911,109355,78942,43229,24261,79977,57458,28776,13624,53213,36232,19636,11947,54160,42485,23041,10321,54654,39039,20056,9221,45662,33338,16722,6863,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),379605,255724,112027,437611,302683,189512,73385,217824,151824,101143,44561,136739,88713,44150,15900,118120,89185,55177,18442,139465,103100,59736,21279,136222,91753,53522,22252,103910,74189,41041,23451,76211,54421,27941,13074,52265,35050,19455,11633,52531,40087,22008,9764,51281,36654,18767,8770,42157,30560,15557,6593,
营业成本(万元),314573,214341,93117,367980,263031,166751,64066,188327,132350,90093,39470,115910,75959,35475,11664,104204,79933,50326,16548,124857,92463,53795,18714,120751,81551,47299,19523,92588,65829,36176,21166,66519,47757,24018,11334,44382,29946,16588,10110,43741,34001,18741,8320,42076,29899,15260,7260,34551,25287,12635,5339,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
