报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),55233,261621,153854,96129,43137,231158,134775,88115,43113,209261,129835,86262,46247,196977,129944,85399,45225,186390,125543,82068,43913,177697,119244,75848,40431,145342,94479,60759,33289,106730,69807,45322,25317,79179,52245,32316,68076,46834,59024,41908,
营业收入(万元),55233,261621,153854,96129,43137,231158,134775,88115,43113,209261,129835,86262,46247,196977,129944,85399,45225,186390,125543,82068,43913,177697,119244,75848,40431,145342,94479,60759,33289,106730,69807,45322,25317,79179,52245,32316,68076,46834,59024,41908,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业总成本(万元),44528,206637,126368,78207,34349,179736,106781,68380,32646,163004,100677,64648,33752,150141,99015,65466,32150,146471,99986,64279,32275,142734,97828,61535,30224,118922,77830,49597,25572,90582,60907,39176,20686,69069,46278,28173,60017,41234,52714,38198,
营业成本(万元),27102,131912,77635,47858,21461,115035,66367,42990,21183,102431,63242,41372,22517,95886,63060,40963,21312,90631,61507,39490,21035,91603,62891,40469,20342,76977,49396,31304,16792,57514,37843,24288,13503,45141,29994,18446,37445,25733,36911,29278,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业税金及附加(万元),670,3367,1905,1135,451,2074,1205,902,412,2312,1218,722,416,2243,1470,994,542,1820,1174,668,373,1967,1272,747,438,1299,915,629,362,369,232,161,106,330,229,147,172,120,208,120,
销售费用(万元),14383,58195,39327,25512,11294,53678,33532,21371,9776,49104,31234,19476,9618,44269,28460,19583,8802,43923,30144,19511,8508,41380,28312,17062,7854,34017,23343,15071,7450,26808,18151,11708,5724,18879,13228,7911,17193,11625,12084,6297,
管理费用(万元),2932,12656,8202,4327,1995,8066,5943,3706,1794,9490,6335,3933,1633,7973,6534,4159,1520,10262,7350,4913,2364,8241,5578,3497,1588,6715,4767,2860,1026,6610,4638,3059,1345,4445,2575,1467,4435,3224,2883,2091,
财务费用(万元),-105,-76,-130,-71,-88,-309,-404,-344,-289,-1715,-1563,-994,-562,-819,-438,-208,-35,-788,-447,-264,-81,-737,-348,-278,-10,-498,-750,-367,-135,-801,-138,-76,-17,423,380,311,687,530,601,284,
资产减值损失(万元),-454,584,-570,-553,-766,1193,138,-244,-230,1381,211,140,129,589,-71,-25,10,624,258,-39,77,280,122,38,11,412,160,98,76,81,179,36,26,-148,-128,-108,85,3,26,127,
