报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),33589,21031,8689,39830,27966,17798,7424,34483,26408,18272,13901,
营业收入(万元),33589,21031,8689,39830,27966,17798,7424,34483,26408,18272,13901,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),26533,16834,7523,31787,22423,14441,6629,27287,19247,14968,11836,
营业成本(万元),5118,3058,1355,5707,4058,2433,970,4179,3622,3257,3170,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),282,187,77,383,209,138,61,237,224,154,100,
销售费用(万元),12959,8168,3516,15999,11374,7397,3352,14303,10146,6843,4818,
管理费用(万元),8072,5316,2531,9399,6619,4406,2274,8360,5087,4422,3699,
财务费用(万元),-101,-41,-1,85,34,-14,-56,52,11,120,-56,
资产减值损失(万元),202,145,44,214,128,81,28,157,157,173,104,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),305,--,-10,--,--,--,--,--,50,11,67,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7920,4598,1157,8043,5543,3357,795,7196,7211,3314,2132,
营业外收入(万元),5,4,66,482,356,300,46,379,83,37,110,
营业外支出(万元),96,67,54,35,10,10,9,160,14,39,5,
非流动资产处置损失(万元),--,0,--,2,--,2,--,96,11,34,--,
利润总额(万元),7829,4536,1169,8490,5890,3647,833,7415,7280,3312,2237,
所得税费用(万元),1481,872,236,1033,899,513,104,973,934,395,265,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6348,3664,934,7456,4991,3135,729,6442,6346,2917,1972,
归属于母公司所有者的净利润(万元),6518,3758,981,7609,5267,3346,857,6521,6346,2917,1973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-170,-94,-48,-153,-275,-211,-128,-80,--,--,-0,
基本每股收益,0.81,0.5,0.15,1.13,0.78,0.5,0.13,0.97,1.02,0.49,0.33,
稀释每股收益,0.81,0.5,0.15,1.13,0.78,0.5,0.13,0.97,1.02,0.49,0.33,
