报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),48860,184063,130403,80563,35555,140192,99471,61004,28415,113575,85033,56854,25198,95985,67929,43873,18845,89718,72320,68192,
营业收入(万元),48860,184063,130403,80563,35555,140192,99471,61004,28415,113575,85033,56854,25198,95985,67929,43873,18845,89718,72320,68192,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),47599,173806,120658,73627,32745,126987,89327,54651,25758,103589,76579,51424,22683,88680,62136,40154,17523,83883,66529,62456,
营业成本(万元),42299,149533,103919,63922,28299,110612,78936,48331,22652,90623,67749,45506,20351,77851,55074,35676,15579,73597,58020,54416,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),245,1457,933,559,230,1308,683,405,187,506,316,227,115,522,337,204,48,496,376,340,
销售费用(万元),1423,6390,4126,2579,1255,4690,3526,1994,939,4386,3171,2160,729,3011,2108,1410,610,2786,2787,2529,
管理费用(万元),3055,15158,10681,6179,3036,11485,6574,4340,1913,9138,6371,3882,1720,6872,4362,2751,1193,5816,4894,4935,
财务费用(万元),611,1153,844,409,51,-1514,-655,-484,101,-1499,-1140,-508,-266,150,36,-31,35,906,440,315,
资产减值损失(万元),-34,115,155,-21,-127,406,263,65,-35,435,113,158,34,275,219,144,58,282,12,-79,
公允价值变动收益(万元),--,--,--,--,--,--,-203,-350,--,589,589,613,544,-1245,-1047,-1748,-1372,487,18,-181,
投资收益(万元),12,221,178,178,82,-657,-170,102,142,2,-225,-357,-458,154,208,186,152,349,166,805,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2920,11322,10797,7114,2892,12547,9771,6105,2800,10577,8819,5686,2602,6213,4954,2157,102,6671,5975,6360,
营业外收入(万元),1,259,299,937,15,1840,1735,1439,1015,591,500,30,24,570,454,251,24,886,715,1051,
营业外支出(万元),4,7,167,92,15,111,102,72,32,204,94,62,27,108,82,53,25,99,124,82,
非流动资产处置损失(万元),--,--,160,86,14,13,15,14,2,78,0,0,0,1,7,4,1,--,11,6,
利润总额(万元),2916,11574,10930,7959,2893,14276,11404,7471,3783,10964,9224,5655,2600,6675,5325,2355,101,7457,6566,7329,
所得税费用(万元),308,1486,1895,1394,449,2253,2893,1800,946,1844,1825,986,422,1241,974,503,73,1538,799,974,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2608,10088,9035,6564,2444,12023,8511,5671,2837,9120,7399,4669,2178,5435,4351,1852,28,5920,5766,6356,
归属于母公司所有者的净利润(万元),2602,10019,8961,6558,2460,12022,8524,5671,2837,9120,7399,4669,2178,5435,4351,1852,28,5920,5766,5639,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),6,68,74,7,-16,1,-12,--,--,--,--,--,--,--,--,--,--,--,--,717,
基本每股收益,0.1,0.4,0.35,0.26,0.25,1.2,0.85,0.57,0.28,0.93,0.76,0.49,0.24,0.72,0.58,0.25,0,0.79,0.77,0.9,
稀释每股收益,0.1,0.4,0.35,0.26,0.25,1.2,0.85,0.57,0.28,0.93,0.76,0.49,0.24,0.72,0.58,0.25,0,0.79,0.77,0.9,
