报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),68413,385514,253064,168273,76463,329714,199237,126449,58935,218878,114396,79100,21463,98032,60293,32665,8712,36243,16591,9844,5548,24328,16507,10734,5121,28180,20180,14418,6725,29867,15722,18295,10385,5860,
营业收入(万元),68413,385514,253064,168273,76463,329714,199237,126449,58935,218878,114396,79100,21463,98032,60293,32665,8712,36243,16591,9844,5548,24328,16507,10734,5121,28180,20180,14418,6725,29867,15722,18295,10385,5860,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),58462,371464,205779,133616,58891,273569,158577,101019,46587,153550,74964,55258,17308,85803,51606,27916,8467,28915,16496,10269,5509,22504,16263,10518,5066,22961,17398,12352,5835,24986,13359,15397,9033,5578,
营业成本(万元),38279,253663,145844,91671,39224,190957,107634,66428,31179,88982,36862,28719,6306,49041,28374,14250,3468,15513,9406,5745,2941,14624,9747,6265,2702,17371,12120,8954,4284,20190,10358,12127,7028,3910,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4529,17405,11630,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),191,1786,1339,1038,254,1604,1104,692,253,1362,935,770,176,1052,647,256,77,342,103,65,35,98,53,12,7,290,156,97,83,269,120,129,73,54,
销售费用(万元),6771,26393,19524,14154,6729,27996,17532,11704,6420,22810,13344,9931,4284,14615,8622,5093,1994,4260,3515,2297,1232,3596,3583,2382,1186,2702,2652,1805,688,2189,1450,1437,883,639,
管理费用(万元),7700,36451,25488,26387,12827,53120,32668,21940,9294,36870,22785,15038,6469,19336,13035,7370,2770,8222,3632,2345,1414,4760,3394,2319,1472,2726,2628,1472,744,1947,1126,1365,915,845,
财务费用(万元),485,-262,-640,-1498,-554,-2487,-1423,-806,-644,806,625,453,145,880,458,253,118,-165,-245,-268,-112,-822,-749,-563,-302,-484,-158,24,35,120,24,123,19,50,
资产减值损失(万元),--,36029,2593,1864,411,2380,1063,1062,85,2720,413,347,-71,879,470,694,40,743,86,86,--,247,235,103,--,357,--,0,--,271,281,216,116,79,
