报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),23234,84145,62605,41905,23213,65469,45116,32595,17574,60667,45167,30866,16264,54992,41213,27791,11822,51621,43641,31749,
营业收入(万元),23234,84145,62605,41905,23213,65469,45116,32595,17574,60667,45167,30866,16264,54992,41213,27791,11822,51621,43641,31749,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19325,71272,51955,34265,18774,52368,36133,25635,13542,47178,35207,23786,12537,42670,31449,21288,9360,40079,33877,24903,
营业成本(万元),15942,60368,44725,29925,16693,46353,32194,22947,12085,42372,31847,21812,11565,38578,28580,19351,8477,36499,30128,21994,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),134,561,398,276,149,548,236,164,76,317,232,165,72,289,221,161,63,309,757,568,
销售费用(万元),1150,3460,2186,1279,641,677,571,481,393,508,244,179,97,323,228,150,74,276,259,163,
管理费用(万元),1783,5598,3801,2536,1203,3708,2304,1483,781,2636,1985,1034,500,2211,1486,985,465,2108,1919,1361,
财务费用(万元),-243,430,189,17,20,1101,836,506,207,1307,877,573,296,1261,954,661,317,782,696,753,
资产减值损失(万元),559,856,655,233,67,-19,-7,55,--,38,23,23,8,8,-19,-19,-37,105,117,63,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),797,1707,996,580,177,469,345,193,123,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,-13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4875,14823,11961,8535,4616,13570,9328,7153,4156,13490,9960,7081,3727,12322,9764,6503,2463,11542,9764,6845,
营业外收入(万元),1,--,--,--,190,30,23,5,5,602,421,20,2,131,11,8,8,283,748,3,
营业外支出(万元),0,2,--,--,--,--,--,--,--,2,--,--,--,3,2,2,2,--,3,50,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,2,--,--,--,3,--,2,2,--,--,45,
利润总额(万元),4876,14822,11961,8535,4806,13601,9351,7158,4161,14090,10381,7101,3729,12450,9773,6509,2468,11824,10509,6798,
所得税费用(万元),726,1891,1508,1084,689,1764,1440,1098,636,1956,1505,1070,560,1712,1407,977,371,1636,1476,967,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4150,12931,10453,7451,4117,11837,7911,6060,3525,12133,8876,6031,3169,10738,8366,5532,2098,10189,9033,5831,
归属于母公司所有者的净利润(万元),4150,12931,10453,7451,4117,11837,7911,6060,3525,12133,8876,6031,3169,10738,8366,5532,2098,10189,9033,5831,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,-32,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.17,0.54,0.43,0.31,0.17,0.55,0.38,0.29,0.34,1.32,1.02,0.77,0.4,1.37,1.06,0.7,--,1.3,1.15,0.82,
稀释每股收益,0.17,0.54,0.43,0.31,0.17,0.55,0.38,0.29,0.17,1.32,1.02,0.77,0.4,1.37,1.06,0.7,--,1.3,1.15,0.82,
