报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),15356,59052,42584,26473,12209,52032,39046,26192,12657,52113,38916,24645,11349,58277,44276,27887,13135,56984,42258,28266,12205,47252,35803,23196,11017,46246,23883,35586,20940,13112,12477,
营业收入(万元),15356,59052,42584,26473,12209,52032,39046,26192,12657,52113,38916,24645,11349,58277,44276,27887,13135,56984,42258,28266,12205,47252,35803,23196,11017,46246,23883,35586,20940,13112,12477,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),13884,54043,38191,23650,11494,45714,34156,22637,11017,43863,32320,20269,9866,51562,38811,24263,11840,51075,37543,24923,11285,37564,27098,17061,7960,33702,17767,27937,18353,11712,10866,
营业成本(万元),12993,50374,35465,22182,10334,40042,29120,19233,9177,38918,28985,18517,8635,47032,35917,22694,10733,47799,35783,24147,10466,33050,23861,14804,6688,29522,15798,23938,15892,10439,9963,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),87,420,317,194,80,407,236,181,91,348,269,174,87,273,199,106,29,42,1,1,0,22,20,20,--,259,167,204,73,63,38,
销售费用(万元),220,977,737,475,207,860,599,394,209,902,688,415,237,1269,979,607,283,970,748,489,244,772,577,382,186,621,336,645,558,262,224,
管理费用(万元),862,3180,2571,1307,980,5469,4732,3259,1626,5899,3941,2517,964,4332,2902,1910,876,3655,2467,1621,740,3863,2882,1909,964,3203,1351,2402,1296,630,292,
财务费用(万元),-491,-1451,-1181,-799,-344,-1487,-711,-534,-244,-2551,-1769,-1407,-225,-1903,-1414,-1187,-174,-1749,-1481,-1364,-169,-626,-287,-87,107,164,113,695,524,327,322,
资产减值损失(万元),213,542,281,291,237,424,180,104,158,349,208,53,169,558,227,132,93,358,24,28,4,485,44,33,14,-67,2,53,11,-8,27,
公允价值变动收益(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
投资收益(万元),225,2241,1441,1100,582,1582,940,565,267,972,705,475,274,578,456,262,112,450,275,168,54,355,397,287,104,391,172,3682,1379,1160,763,
对联营企业和合营企业的投资收益(万元),110,541,438,281,145,489,385,287,128,681,607,450,274,578,456,262,112,450,275,168,54,355,397,287,--,--,--,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),1792,7630,5835,3923,1297,7900,5830,4121,1908,9222,7300,4850,1757,7294,5921,3886,1408,6359,4989,3512,974,10043,9102,6422,3160,12934,6289,11331,3965,2560,2374,
营业外收入(万元),2,31,306,194,98,448,376,270,102,442,331,233,133,394,295,179,78,375,238,181,127,2901,2997,2647,5,28,23,121,230,106,0,
营业外支出(万元),1,27,18,15,--,12,10,3,9,44,33,24,6,86,67,41,13,72,56,30,12,96,60,45,14,64,44,61,25,24,27,
非流动资产处置损失(万元),--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,0,0,2,0,0,--,1,--,0,--,--,--,--,--,--,0,
利润总额(万元),1793,7635,6123,4103,1395,8336,6196,4388,2001,9621,7598,5059,1885,7602,6149,4024,1472,6662,5172,3663,1089,12848,12040,9024,3151,12898,6268,11392,4170,2641,2348,
所得税费用(万元),260,739,921,566,199,1112,1159,818,369,1416,1054,717,239,912,868,564,204,815,735,524,155,1723,1746,1310,457,1761,919,1073,382,353,-1,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),1533,6896,5202,3537,1196,7224,5036,3569,1632,8204,6544,4342,1645,6690,5281,3459,1268,5848,4438,3139,933,11125,10293,7713,2694,11137,5349,10319,3789,2289,2348,
归属于母公司所有者的净利润(万元),1533,6896,5202,3537,1196,7224,5036,3569,1632,8204,6544,4342,1645,6690,5281,3459,1268,5848,4438,3139,933,11125,10293,7713,2694,11137,5349,10319,3789,2289,2348,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,
基本每股收益,0.05,0.24,0.18,0.12,0.04,0.25,0.17,0.12,0.11,0.57,0.45,0.3,0.11,0.46,0.37,0.24,0.09,0.41,0.31,0.22,0.12,1.48,1.4,1.1,0.45,1.86,0.89,1.72,0.63,0.49,1.12,
稀释每股收益,0.05,0.24,0.18,0.12,0.04,0.25,0.17,0.12,0.11,0.57,0.45,0.3,0.11,0.46,0.37,0.24,0.09,0.41,0.31,0.22,0.12,1.48,1.4,1.1,0.45,1.86,0.89,1.72,0.63,0.49,1.12,
