报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),262023,191055,77624,271581,185975,124710,54293,225807,156635,108150,50227,213932,159726,118310,58558,240371,188915,130921,75150,328740,254541,165037,77618,367286,295285,196540,89840,367253,292130,183223,82144,378779,301051,231433,122934,363762,274644,188166,110667,391319,310232,229541,119710,421434,309012,218730,117690,344382,257274,176826,96909,
营业收入(万元),262023,191055,77624,271581,185975,124710,54293,225807,156635,108150,50227,213932,159726,118310,58558,240371,188915,130921,75150,328740,254541,165037,77618,367286,295285,196540,89840,367253,292130,183223,82144,378779,301051,231433,122934,363762,274644,188166,110667,391319,310232,229541,119710,421434,309012,218730,117690,344382,257274,176826,96909,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
营业总成本(万元),252237,183196,76497,264321,180197,118850,51221,248854,166070,109898,50890,229520,162516,118645,59265,265685,200987,135611,72388,333385,252850,164801,76740,365609,290821,192710,88263,367276,284077,176047,78410,367131,290244,220102,117654,350537,264836,181906,107806,381123,303113,223353,116995,406924,296743,209428,113518,338381,247792,169538,92914,
营业成本(万元),211166,154569,61905,214717,145692,97059,43385,178763,124952,87675,40738,173353,125523,94702,47610,199290,153358,107724,62969,271862,208642,135929,64989,312918,252459,167431,78551,317085,248730,154517,69911,318680,251119,190568,102318,297126,222359,151944,90441,323180,257348,189319,99092,358653,253616,178950,95961,287266,206748,138473,74718,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
研发费用(万元),9632,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
营业税金及附加(万元),9864,7508,3323,10944,7530,5193,1874,8326,4523,3307,898,4940,4069,3096,1212,9431,7600,5084,2240,12063,8781,5631,2335,12257,9932,6400,2433,11918,9154,5579,2473,12840,9665,7730,4475,12216,8956,6149,3660,12219,9110,7029,3686,12468,9265,6337,3184,15078,12233,9945,7727,
销售费用(万元),9156,5959,2391,11948,7592,4358,1859,9233,6106,4238,2205,10169,7233,5290,2856,12254,8169,5175,2411,13909,9379,6594,2993,12385,7255,4527,1291,11419,6116,3561,1655,11856,7898,5774,2801,13452,12253,9123,5768,16410,13139,9605,5212,12641,15616,10402,6980,13088,13595,10497,5992,
管理费用(万元),13457,14139,5996,26263,18318,11646,5509,33188,21853,16541,7947,32046,22104,13678,6205,29324,21618,12655,5011,27153,20130,12999,4483,24452,16441,10900,3726,22893,16132,10606,4081,21455,17213,11041,4586,23245,17490,11658,3768,20140,15332,10178,4239,18429,12926,8743,4250,17128,12047,7786,2775,
财务费用(万元),-4466,-1063,3619,3151,2838,1308,401,-4121,-1616,-1698,-176,-2034,-1524,1218,1153,4310,2259,348,-862,4451,2831,1919,640,2166,867,40,-212,2126,1000,-250,-307,1033,1035,1123,652,1304,730,826,1161,7699,5911,4304,2645,4707,3129,2577,1405,3159,2122,1192,608,
资产减值损失(万元),3428,2085,-736,-2703,-1773,-714,-1809,23464,10252,-164,-721,11047,5111,659,229,11076,7983,4626,618,3947,3088,1728,1300,1432,3867,3411,2473,1834,2946,2033,597,1268,3315,3867,2822,3195,3049,2205,3009,1477,2274,2918,2120,26,2190,2419,1737,2661,1047,1646,1093,
公允价值变动收益(万元),-1290,-526,1132,768,0,--,--,--,--,--,--,-36,-111,441,233,-1613,-1308,-1899,-1877,1761,1497,1297,653,-106,-721,-1567,-85,-6,-220,-707,-364,-2004,-1996,-2531,-1959,3360,1454,1590,1014,-1355,--,0,--,--,0,0,0,--,--,0,--,
投资收益(万元),-987,333,542,-349,-289,-546,-191,61735,18162,7913,7904,-25,152,262,23,6475,409,-115,-198,5226,2685,503,-154,181,-232,-266,-203,-1617,-2672,-1711,-623,1736,484,873,2692,1011,-53,-766,-542,-929,-322,-164,-99,23,-286,-181,-153,98,-16,-15,-56,
对联营企业和合营企业的投资收益(万元),-1402,-803,-1,257,80,-546,-191,-82,50,20,10,-8,111,76,25,-75,26,-48,-93,245,13,-52,-95,-1904,-332,-424,-272,-492,-321,-444,-160,-509,-32,-46,-206,-450,-95,-144,-123,-597,-322,-164,-99,23,-56,-30,-79,98,66,35,-14,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
营业利润(万元),8866,8398,3033,9699,5609,5343,2881,38688,8727,6165,7241,-15650,-2748,369,-451,-20452,-12970,-6704,686,2342,5874,2037,1376,1751,3511,1997,1289,-1647,5161,4758,2747,11380,9295,9673,6013,17596,11210,7084,3332,7911,6797,6024,2616,14533,11984,9121,4018,6099,9466,7273,3940,
营业外收入(万元),566,327,324,813,1327,820,320,1650,1315,684,352,3311,2420,2091,1701,3505,1482,1169,714,2646,1675,504,242,935,511,340,238,1829,1206,934,424,8070,7459,7082,895,1038,713,430,173,1202,617,314,148,1128,706,373,233,700,386,251,101,
营业外支出(万元),256,227,184,364,472,410,302,383,577,404,164,701,429,309,155,1606,1232,1134,655,2039,1414,591,102,838,640,454,216,1506,1168,847,258,9262,8754,8167,1695,766,530,318,141,1053,809,672,148,1581,1477,1133,520,1379,1130,701,105,
非流动资产处置损失(万元),--,--,--,--,256,210,122,328,231,155,48,126,31,20,17,768,736,675,478,1328,901,182,26,149,69,56,40,296,351,247,27,6518,7470,7178,702,290,159,33,3,247,--,0,16,930,0,0,235,930,--,0,4,
利润总额(万元),9176,8497,3173,10148,6463,5753,2899,39955,9465,6445,7429,-13041,-758,2150,1095,-18553,-12721,-6670,745,2950,6135,1950,1516,1848,3382,1883,1311,-1324,5199,4846,2913,10189,8000,8588,5213,17868,11393,7196,3365,8059,6604,5666,2615,14080,11213,8361,3731,5420,8721,6823,3936,
所得税费用(万元),2397,1930,971,2297,1358,714,726,9282,5024,2299,3447,2429,3511,2213,1023,3559,-1883,-468,459,2928,3901,1351,1022,2339,2156,950,339,1657,3128,2421,944,4876,3963,3452,1311,6253,4042,2612,1470,3361,2562,2127,857,5181,4285,2740,1444,2959,3924,1743,1307,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,
