报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),111976,71985,206793,114963,81380,39638,184502,119333,84618,35927,124298,89034,54059,24571,106518,82123,55673,21767,74432,53741,26623,11819,58434,41826,22196,11917,59507,41342,27842,11921,37045,26425,16513,32145,22353,27448,18497,
营业收入(万元),111976,71985,206793,114963,81380,39638,184502,119333,84618,35927,124298,89034,54059,24571,106518,82123,55673,21767,74432,53741,26623,11819,58434,41826,22196,11917,59507,41342,27842,11921,37045,26425,16513,32145,22353,27448,18497,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
营业总成本(万元),107180,66921,207619,112818,79516,37679,183885,113263,80258,32152,108281,73584,44672,19596,90847,69962,49396,18678,63485,45011,23733,11057,49762,35277,18986,10519,51502,35513,24632,10348,31549,22535,14418,27883,19098,24675,15921,
营业成本(万元),95115,61615,184789,100031,70248,32804,159815,96888,68745,27320,90749,64095,38268,18308,80015,63142,44478,16285,55420,38788,19971,9464,43859,31890,16927,9784,47297,32926,22708,9493,27830,19902,12518,24806,17272,21524,13545,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,
