报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),108734,72843,34800,153805,98692,68093,36329,143727,100046,60797,27879,86397,75220,65837,34438,
营业收入(万元),108734,72843,34800,153805,98692,68093,36329,143727,100046,60797,27879,86397,75220,65837,34438,
利息收入(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),102468,66553,32782,145936,92850,61367,34550,134070,93394,54913,24930,80713,64379,56756,26961,
营业成本(万元),58282,37748,18444,87861,50016,33504,19065,83084,58372,35070,15171,43846,37831,37028,16549,
利息支出(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3233,2127,1110,3947,2917,2012,1163,3785,2798,1668,772,2194,2154,2856,1399,
销售费用(万元),32939,21860,10450,38351,27631,17973,9118,31479,22068,13013,6226,21933,15319,10356,4019,
管理费用(万元),7145,4800,2284,10936,6939,4318,2123,9601,5744,3680,1698,9125,7649,6786,3961,
财务费用(万元),-1481,-963,-456,-310,-119,-24,-23,84,94,126,77,439,-82,-617,1022,
资产减值损失(万元),2350,982,950,5152,5467,3585,3103,6036,4318,1356,986,3177,1509,347,11,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),289,124,88,392,72,46,1,704,546,368,219,546,411,631,647,
对联营企业和合营企业的投资收益(万元),289,124,88,392,72,46,1,704,546,368,219,546,296,382,394,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7166,6803,2106,8261,5913,6771,1780,10360,7198,6251,3168,6231,11251,9712,8123,
营业外收入(万元),125,62,361,4024,2223,366,265,1932,410,275,220,2751,1474,737,322,
营业外支出(万元),76,53,4,29,17,6,3,84,46,33,5,184,983,32,29,
非流动资产处置损失(万元),65,47,--,6,6,2,2,11,--,11,2,26,70,--,--,
利润总额(万元),7215,6812,2462,12255,8119,7131,2042,12209,7562,6493,3382,8798,11743,10417,8416,
所得税费用(万元),202,176,112,492,415,251,209,784,663,350,247,404,321,119,280,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7014,6635,2351,11764,7704,6881,1833,11425,6899,6143,3135,8393,11422,10298,8136,
归属于母公司所有者的净利润(万元),6889,6545,2221,11250,7316,6639,1643,10707,6281,5747,2938,8210,11443,10401,8163,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),125,90,129,514,388,241,190,718,618,396,197,183,-21,-103,-27,
基本每股收益,0.18,0.18,0.07,0.43,0.3,0.29,0.07,0.46,0.27,0.25,0.13,0.35,0.49,0.45,0.48,
稀释每股收益,0.18,0.18,0.07,0.43,0.3,0.29,0.07,0.46,0.27,0.25,0.13,0.35,0.49,0.45,0.48,
