报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),941262,5171014,3636685,2293376,1097257,4653207,2976802,1947337,831749,3399749,2553862,1722058,839249,3369128,2559156,1880524,971028,3415254,2588388,1795960,840430,4097331,3320113,2624375,1353626,5164573,4150556,3077599,1468848,5349205,4213282,3020093,1385356,4483962,3211382,1958918,763580,3006983,2541070,1845064,804292,2786524,2082443,1425219,622619,1982911,1430143,1008200,485689,
营业收入(万元),941262,5171014,3636685,2293376,1097257,4653207,2976802,1947337,831749,3399749,2553862,1722058,839249,3369128,2559156,1880524,971028,3415254,2588388,1795960,840430,4097331,3320113,2624375,1353626,5164573,4150556,3077599,1468848,5349205,4213282,3020093,1385356,4483962,3211382,1958918,763580,3006983,2541070,1845064,804292,2786524,2082443,1425219,622619,1982911,1430143,1008200,485689,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业总成本(万元),1033931,5337699,3765181,2396702,1132673,4739689,3048149,1992978,855068,3492226,2597290,1739434,838616,3452045,2604511,1889546,962389,3397807,2574976,1781214,833750,4182707,3342931,2601064,1304668,5063803,4054296,2997819,1418310,5167423,4027277,2886624,1324725,4358267,3117250,1901471,739670,2990186,2496496,1807360,787751,2744775,2048375,1394375,612006,1975687,1428314,1009528,494227,
营业成本(万元),817820,4498703,3124341,1983768,944015,4018518,2531607,1713651,730024,2975470,2237705,1501338,729793,2967952,2224533,1623812,844498,2979133,2238255,1559004,731209,3657479,2965023,2350698,1201378,4695285,3761803,2789746,1335061,4716640,3709578,2651119,1206881,3982771,2820634,1752965,683387,2763204,2323269,1691922,736158,2544566,1899340,1301195,572203,1830737,1324950,938774,457893,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业税金及附加(万元),11651,72886,57129,40412,21145,60067,30470,14543,7130,25020,16486,10546,4935,22495,17502,12275,6299,22329,16311,11369,4929,19591,14994,10083,4819,18527,14522,9114,3918,24500,20113,14598,5991,20561,15356,9558,4148,8689,6314,4507,849,4374,3091,2081,466,2780,1923,1403,668,
销售费用(万元),88335,336524,272432,168095,78723,284199,220052,103045,47801,202831,147734,106065,45970,176034,162097,116665,60488,174941,153273,98492,48099,225164,170475,114137,50964,153328,138618,97367,40071,181734,145225,107839,49732,167259,146779,63932,29681,99052,84633,51803,23806,106481,83477,47175,20428,73313,53202,37801,20669,
管理费用(万元),88207,358949,262323,169905,79786,325552,235494,146267,68100,256232,184100,113428,49772,236624,175565,117043,50445,208792,156529,102083,51417,240341,167110,108215,39026,172519,125841,94650,36815,220665,145609,107260,60515,167293,123603,67522,19353,97381,67565,48363,22912,78116,49914,32511,15907,65870,45877,28733,13325,
财务费用(万元),23523,44635,28449,16940,4819,-3846,-3172,-8410,-2470,1175,-1543,-336,2490,18399,7475,2984,-90,-3809,-1894,-81,-1189,24884,21123,15377,6392,17321,13308,6419,2527,6417,3273,2080,218,5450,4386,3368,2581,13091,10193,5234,3248,5407,5369,3718,2422,413,1856,2457,1588,
资产减值损失(万元),4395,26003,20507,17581,4184,55200,33697,23882,4483,31498,12807,8393,5657,30541,17338,16766,749,16421,12501,10347,-716,15249,4205,2554,2089,6823,204,523,-82,17467,3478,3729,1387,14933,6493,4127,520,8770,4523,5532,778,5831,7184,7694,580,2574,507,360,84,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,--,--,0,--,5673,2614,3557,--,0,0,0,
投资收益(万元),12308,126256,115243,94484,27858,28318,31363,24941,10483,7381,3356,4751,-2999,19754,15421,10256,4414,6151,13020,11528,2129,-10050,-2699,3435,-204,-3528,-1752,-1032,-1189,-7016,-4261,-2146,-1297,-3799,-3569,-1849,-1293,-1217,322,1329,1825,2947,2244,1911,132,737,648,-72,75,
对联营企业和合营企业的投资收益(万元),12308,68180,58429,37669,17543,26713,30658,24236,10483,6115,3356,4751,-2999,11039,7932,10256,4414,5938,13020,11528,2129,-10117,-2699,3435,-204,-3527,-1752,-1032,-1189,-7091,-4401,-2212,-1297,-3891,-3935,-1849,-1293,-3171,-1632,-625,-39,482,993,660,132,737,645,346,75,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业利润(万元),-78004,547,-13253,-8842,-7558,-58164,-39983,-20701,-12836,-85096,-40072,-12625,-2366,-63163,-29934,1234,13053,23598,26432,26275,8809,-95427,-25517,26746,48754,97243,94509,78747,49349,174766,181745,131322,59334,121897,90562,55598,22617,15579,44896,39033,18366,44697,41985,35369,14302,7960,2476,-1401,-8464,
营业外收入(万元),4559,11288,34475,27386,19623,115307,65575,38106,20742,131258,59588,29166,14617,114821,69031,35363,12464,64617,42810,23886,13687,272672,230515,209050,118646,40201,13360,6245,2669,22534,9280,5587,2222,8902,4995,3110,1715,19803,9159,8738,4900,5666,3566,1339,94,1335,897,522,115,
营业外支出(万元),695,7099,4874,3292,1832,5356,2654,2318,1126,6014,3680,1427,59,5702,3037,1653,371,6433,6403,2274,271,12932,19241,18270,136,3219,2832,1024,423,5835,3521,1945,498,2844,2197,1261,175,4205,2729,1629,222,4354,1421,529,136,2086,1833,912,239,
非流动资产处置损失(万元),--,--,2279,1394,481,2314,1528,1463,991,2859,2640,739,151,1895,1274,925,14,4630,2768,1865,24,1569,9456,9386,7,2203,1820,587,52,3022,1448,--,72,1646,0,1049,42,1694,1366,773,42,3667,950,154,102,1428,1222,633,125,
利润总额(万元),-74140,4735,16348,15252,10232,51787,22937,15088,6780,40148,15836,15114,12192,45956,36060,34944,25147,81781,62838,47887,22225,164314,185757,217526,167263,134225,105037,83967,51595,191465,187504,134965,61057,127955,93361,57446,24158,31178,51326,46142,23044,46008,44130,36179,14260,7209,1540,-1790,-8588,
所得税费用(万元),-12562,1842,6511,7595,3069,574,4875,3648,1103,4495,5220,3781,1546,92,9914,8891,4523,7055,11426,7513,3329,24095,30116,34067,25124,18986,16319,13372,7945,26864,28631,20263,9165,24233,23564,12155,5573,-3376,13332,11916,6316,7210,15656,12442,4075,1927,3620,2774,1660,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
净利润(万元),-61578,2893,9837,7657,7163,51213,18062,11439,5677,35653,10616,11333,10646,45863,26146,26053,20623,74727,51412,40374,18896,140219,155641,183460,142140,115239,88717,70596,43650,164601,158873,114702,51893,103722,69796,45291,18584,34554,37994,34226,16728,38798,28474,23737,10185,5283,-2080,-4565,-10248,
归属于母公司所有者的净利润(万元),-60371,11192,13833,10163,8715,56683,23210,14683,7429,40641,16114,15461,12547,47710,30124,28810,21636,76306,52093,40757,19048,135330,155737,183504,142131,115244,88717,70596,43650,164601,158873,114702,51893,103733,69807,45302,18598,34589,38025,34236,16734,38835,28518,23746,10201,5228,-2083,-4567,-10248,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1207,-8300,-3997,-2505,-1551,-5470,-5148,-3244,-1751,-4988,-5498,-4127,-1901,-1847,-3979,-2757,-1012,-1579,-681,-383,-152,4889,-97,-44,9,-5,--,--,--,--,0,0,0,-11,-11,-11,-13,-35,-31,-11,-6,-37,-45,-9,-16,55,3,2,0,
基本每股收益,-0.09,0.02,0.02,0.02,0.01,0.08,0.04,0.04,0.02,0.13,0.05,0.05,0.04,0.17,0.11,0.1,0.08,0.27,0.19,0.15,0.07,0.55,0.67,0.87,0.67,0.55,0.42,0.34,0.41,1.73,1.51,1.25,0.57,1.13,0.76,0.49,0.2,0.4,0.41,0.42,0.21,0.48,0.35,0.29,0.13,0.08,-0.03,-0.07,-0.22,
稀释每股收益,-0.09,--,--,--,0.01,--,--,--,0.02,0.13,--,--,--,0.17,0.11,0.1,0.08,0.27,0.19,0.15,0.07,0.55,0.67,0.87,0.67,0.55,0.42,0.34,0.41,1.73,0,1.25,0.57,1.13,0.76,0.49,0.2,0.4,0.41,0.42,0.21,0.48,0.35,0.29,0.13,0.08,-0.03,-0.07,-0.22,
