报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),26696,14241,9224,57083,38860,17968,3502,38221,23877,13094,7009,36199,28661,18666,15118,73358,49538,36961,18806,67228,46984,31370,13997,45328,37125,25669,13592,53120,38988,26341,11316,51261,36026,25888,14121,62207,39867,28248,66766,53396,65664,58651,
营业收入(万元),26696,14241,9224,56697,38511,17706,3446,37463,23194,12552,6813,35422,28040,18458,15030,72133,49027,36695,18719,67228,46984,31370,13997,45328,37125,25669,13592,53120,38988,26341,11316,51261,36026,25888,14121,62207,39867,28248,66766,53396,65664,58651,
利息收入(万元),--,--,--,386,348,262,55,758,683,542,196,777,621,208,88,1226,512,266,87,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
营业总成本(万元),29441,17808,11046,59861,38446,18717,4277,40078,26913,15395,8168,47408,32573,21558,14162,70086,48129,36119,17645,64107,44805,29501,13494,46717,37174,25675,12960,51199,36593,24258,10370,44131,31956,23031,11949,52417,33911,23693,58312,42687,48792,44649,
营业成本(万元),17931,9729,6313,36732,25539,9872,1495,23155,15281,8346,5020,26153,21206,13282,11099,56872,38724,29377,14735,52537,36879,24557,11406,36295,29424,20125,10582,42203,30821,20459,8812,35508,25453,18390,9632,42818,27647,19371,46060,34965,40697,36145,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,0,0,0,0,0,0,0,0,1,1,0,--,1,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,--,--,
