报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),23758,59201,38052,25062,12139,42997,33292,22888,11632,43438,36102,24440,10191,54846,43792,27757,13662,56605,42697,26997,12013,54123,42417,28566,12493,56099,41301,25737,11076,41004,31992,20515,8715,35050,26522,16434,38904,37142,28365,
营业收入(万元),23758,59201,38052,25062,12139,42997,33292,22888,11632,43438,36102,24440,10191,54846,43792,27757,13662,56605,42697,26997,12013,54123,42417,28566,12493,56099,41301,25737,11076,41004,31992,20515,8715,35050,26522,16434,38904,37142,28365,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22297,57622,36052,23705,11551,42104,31020,21420,11246,42938,33878,23031,9990,51796,40525,25540,12986,57945,41699,26430,11714,53573,39076,25693,11648,48507,35447,21759,9645,32989,25974,16804,7546,28717,21868,13784,32745,30742,23831,
营业成本(万元),16579,39820,24621,16130,8196,27188,21220,15359,8280,28305,24192,16684,6818,38323,30782,19196,9953,41689,31168,19519,8392,38655,29495,19509,8639,36089,26265,16705,7567,25350,20570,13152,5762,22188,17117,10721,26324,24646,19604,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),420,976,692,455,290,596,174,109,88,324,250,187,100,433,248,185,116,365,242,188,90,550,408,311,118,384,286,153,100,281,204,147,67,272,235,142,317,334,249,
销售费用(万元),1973,6743,4972,3362,1365,5417,3847,2543,1234,5844,4020,2754,1453,5676,4109,2726,1266,5705,3848,2532,1236,6937,4895,3040,1288,6550,4728,2491,996,3692,2513,1550,713,2785,1916,1269,2749,2345,1448,
管理费用(万元),2453,7456,4443,2847,1343,6130,4805,2799,1528,6109,4179,2680,1401,6146,4677,3068,1488,6456,4634,2975,1481,5891,3891,2760,1356,5793,3924,2515,1125,3987,2849,1861,874,2932,2217,1334,2443,2478,2208,
财务费用(万元),872,1520,962,549,357,425,406,214,116,755,706,498,218,928,639,354,164,2252,1627,1036,515,731,233,-57,215,-420,162,-128,-142,-471,-414,-129,130,399,320,256,1040,763,332,
资产减值损失(万元),--,1107,362,362,--,2348,569,395,--,1600,531,229,--,290,70,11,--,1478,179,180,--,811,153,130,33,111,81,23,--,150,251,224,--,141,63,63,-128,176,-10,
