报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),501419,312403,181667,729013,422784,251885,128052,647675,359171,216758,105299,562942,311874,168018,95241,517105,315253,200059,88513,442291,253141,173945,74385,349138,206233,138351,57402,258639,160606,109610,44477,187016,125922,85908,35659,154894,104996,71039,27941,115892,80982,57028,20934,79817,52602,35963,12823,60639,39424,27239,10000,
营业收入(万元),501419,312403,181667,729013,422784,251885,128052,647675,359171,216758,105299,562942,311874,168018,95241,517105,315253,200059,88513,442291,253141,173945,74385,349138,206233,138351,57402,258639,160606,109610,44477,187016,125922,85908,35659,154894,104996,71039,27941,115892,80982,57028,20934,79817,52602,35963,12823,60639,39424,27239,10000,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),438798,280990,170631,697343,366092,225438,114432,570930,308954,191793,87762,468342,271638,147083,79622,410100,258435,164174,74562,362388,206064,142693,62927,292571,172835,117982,50950,214242,133550,92960,38907,154374,104731,72759,30750,132250,90535,62233,24497,98663,68398,48918,17624,70557,46215,31891,11402,53703,34213,23705,8736,
营业成本(万元),336738,211904,138031,512527,281568,170609,86719,433262,232972,142293,62817,374373,212039,108372,59874,334633,208553,130316,56191,292037,163198,114806,50489,239731,138993,95844,40353,178339,109788,77369,30780,131341,88909,62122,25651,113913,77491,53714,20305,86517,60726,44137,15176,62887,40931,28123,9955,48798,31207,21565,7785,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),24406,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),864,618,212,2187,948,535,153,1726,741,495,245,2720,830,491,229,1231,684,364,158,1294,851,386,200,1990,1547,1111,482,2588,1390,829,394,1843,993,571,298,1301,665,383,179,1129,561,352,139,568,262,161,76,458,265,172,74,
销售费用(万元),21402,14927,8041,28907,21951,14937,8611,27822,18960,12418,6316,23424,15197,9773,5292,19529,12051,8529,4494,17042,12504,7462,3158,14640,10361,6836,3215,11323,8338,5592,2950,6483,4722,2997,1349,5431,3920,2738,1489,3589,2341,1603,736,2472,1886,1443,647,2175,1628,1103,464,
管理费用(万元),51552,52380,23249,90085,59348,38216,18217,74669,53870,35356,17673,60982,43896,28721,14037,50013,38144,25445,13618,44337,28794,18775,8855,33673,21402,13969,6635,19419,13567,8956,4709,13691,9926,6915,3446,10760,8309,5337,2482,6799,4542,2708,1573,4452,3072,2005,813,1921,1036,790,379,
财务费用(万元),4666,1990,1098,4211,2563,1426,732,3702,2786,1617,711,1718,307,357,190,770,-391,127,101,3774,760,499,225,1400,860,547,264,748,468,214,73,18,-116,-143,5,283,150,59,42,271,210,100,-18,-17,-101,-9,-89,63,77,74,34,
资产减值损失(万元),-830,-830,--,59427,-286,-285,--,29750,-374,-386,--,5125,-631,-631,--,3923,-606,-605,0,3904,-45,766,--,1136,-327,-324,--,1825,--,--,--,998,297,297,--,562,-0,--,--,358,18,19,18,194,164,169,0,288,--,0,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),-745,-443,-27,37568,37365,37385,37389,13065,13341,7195,-46,20341,20347,20347,--,1128,1086,1086,1128,--,--,0,--,191,191,191,191,5,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
