报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),69299,271410,198947,159850,57328,304147,173955,133675,48954,265109,173152,109057,57831,284234,144485,91301,47874,239436,116310,85340,46597,160692,113492,77334,45195,176531,113239,74266,43948,213938,165361,136258,30974,105283,70246,49837,26091,111749,78283,55616,26612,115108,108897,69192,25392,121757,74493,51206,23935,
营业收入(万元),69299,271410,198947,159850,57328,304147,173955,133675,48954,265109,173152,109057,57831,284234,144485,91301,47874,239436,116310,85340,46597,160692,113492,77334,45195,176531,113239,74266,43948,213938,165361,136258,30974,105283,70246,49837,26091,111749,78283,55616,26612,115108,108897,69192,25392,121757,74493,51206,23935,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),64487,255334,187276,153406,54180,288079,166226,129482,47854,255489,167750,105788,55604,277015,142264,88745,45952,239678,116110,84934,44711,158274,110797,77112,44320,170269,109846,71761,41787,204412,159702,131272,29460,101921,67701,47419,24706,106360,74599,52918,24377,101614,99859,64914,23456,112588,66315,45639,21127,
营业成本(万元),52318,202800,149239,124129,40659,234323,133858,105734,37502,200522,129191,80054,43096,222906,106877,65817,34784,181915,81190,60860,33623,111451,79205,56105,34146,128551,83202,53756,32092,165245,132079,111651,23715,81434,54631,38648,20018,89414,62176,45225,21133,87495,90249,58139,20660,99027,58510,40476,18336,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,0,--,--,--,--,
