报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),225906,158697,92344,649712,468521,302508,105987,466500,323360,195357,92467,401036,291662,557,302,1102,803,508,243,2700,758,499,243,1110,727,502,250,985,799,553,317,935,752,528,192,2752,2018,1249,645,4688,3946,3076,1434,10357,7099,2938,1902,24328,17247,12497,6617,
营业收入(万元),225906,158697,92344,649712,468521,302508,105987,466500,323360,195357,92467,401036,291662,557,302,1102,803,508,243,2700,758,499,243,1110,727,502,250,985,799,553,317,935,752,528,192,2752,2018,1249,645,4688,3946,3076,1434,10357,7099,2938,1902,24328,17247,12497,6617,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
营业总成本(万元),258376,160887,87063,599094,418439,269374,93532,411073,289583,174056,82982,357896,259252,613,348,1638,790,519,296,1940,927,663,344,1339,942,667,375,1663,977,701,321,1855,925,668,354,3729,2770,1624,776,6252,3913,2933,1624,22466,12428,6329,4390,29941,20049,13988,7147,
营业成本(万元),197067,131221,69472,488635,365726,231960,79270,345938,245278,146073,72509,316503,234412,192,72,376,217,145,72,946,264,207,95,541,287,220,109,427,355,233,176,432,319,236,163,2262,2024,1161,440,4134,3560,2993,1221,11939,7938,3143,1866,23548,16768,11884,6126,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
营业税金及附加(万元),285,211,62,453,239,194,65,965,903,903,1532,7949,5691,31,17,65,35,26,12,60,37,23,13,49,27,16,9,45,--,--,--,--,0,--,0,0,--,--,0,0,--,--,--,0,--,0,0,3,0,0,--,
销售费用(万元),1846,1652,293,3221,2328,1809,552,3032,1837,926,243,1369,1054,0,8,33,--,--,7,30,--,--,9,30,--,--,8,28,--,--,--,69,53,38,24,227,168,115,80,263,213,139,103,861,710,607,478,922,1086,742,400,
管理费用(万元),18512,12791,7313,31296,20649,12518,6526,31393,19694,11299,4225,15456,10792,409,263,1189,561,355,196,807,621,405,201,757,640,436,210,800,603,432,170,887,612,430,197,798,505,306,228,1010,991,550,316,3499,2995,2362,1487,2468,1375,879,370,
财务费用(万元),40041,14594,9219,43259,17416,13981,4937,12744,10648,7002,1498,5487,2421,-19,-11,-27,-23,-6,9,25,5,27,17,-44,-12,-5,40,32,-52,37,-24,65,-58,-36,-30,80,73,41,28,-35,-109,-120,-16,695,285,217,58,981,820,483,251,
资产减值损失(万元),624,418,703,32229,12081,8911,2182,17001,11223,7853,2975,11134,4882,0,--,1,--,--,--,72,--,--,10,7,--,--,--,331,71,--,--,401,0,--,--,362,--,--,0,881,-742,-629,--,5472,500,0,501,2018,0,0,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,1,4,3,0,--,--,--,--,--,--,--,--,--,-3,-3,-1,-0,-9,-6,-5,--,--,-0,-2,-0,5,4,4,1,-10,-10,-5,-5,6,33,7,0,6,0,0,--,
投资收益(万元),517,517,1384,-39,--,--,--,223,25,5,--,--,--,-5,8,880,104,86,-62,85,-55,-7,-163,258,-102,43,102,-1060,-1048,-673,-412,1152,803,678,-192,2163,702,233,-55,-1035,-998,-579,-22,853,110,6,-12,7640,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,874,--,86,--,85,--,-7,--,258,--,--,--,-1062,--,--,--,1126,0,--,--,2134,--,--,0,-1060,--,--,--,333,--,0,0,-26,0,0,--,
汇兑收益(万元),14637,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,--,
