报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),63248,41093,17254,67993,44160,26439,11472,59435,41970,28085,11851,56601,41402,29270,14456,67790,51140,35638,15919,42271,26874,16754,8341,32121,23051,14693,7422,30395,23321,15960,8596,31452,23511,18745,10174,36400,27577,11262,32952,18180,
营业收入(万元),63248,41093,17254,67993,44160,26439,11472,59435,41970,28085,11851,56601,41402,29270,14456,67790,51140,35638,15919,42271,26874,16754,8341,32121,23051,14693,7422,30395,23321,15960,8596,31452,23511,18745,10174,36400,27577,11262,32952,18180,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),58138,38110,15046,64251,42227,25389,11054,54588,38146,25907,10609,50905,36337,25837,13395,62487,46800,33004,14720,38774,24260,15159,7469,29300,20441,12612,6216,29576,22028,14389,7210,28220,21163,16087,8258,30836,23258,8799,28882,16431,
营业成本(万元),42246,27217,10694,44147,29090,17506,7598,37612,26462,18064,7176,35634,25709,18350,10140,48408,36666,26008,11942,26627,16004,10139,5140,19040,13227,8273,3951,18685,14425,9690,5061,18206,13695,11048,6066,21188,16080,6649,20399,14700,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),1789,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),775,497,215,800,520,320,136,629,280,205,92,500,362,268,78,522,357,242,62,383,230,145,69,261,154,104,27,266,175,143,92,269,177,118,67,321,275,169,175,23,
销售费用(万元),5508,3477,1261,7633,5533,3489,1509,5772,4213,2744,1191,5351,3689,2360,1100,5091,3513,2379,895,4343,2958,1683,718,3602,2563,1424,648,3708,2657,1607,634,3170,2309,1856,984,3866,3526,1034,2891,460,
管理费用(万元),4348,4303,1881,8205,5214,3593,1881,8885,6373,4448,1998,8190,5532,3752,1794,7055,5034,3369,1487,6215,4272,2714,1397,5180,3521,2194,1234,5828,4072,2499,1191,5156,3560,2117,767,4445,2746,686,4081,1105,
财务费用(万元),2836,1806,995,2683,1440,778,118,1068,865,497,272,917,687,606,283,1102,787,582,334,938,576,389,145,1017,873,515,355,1003,570,322,232,1199,1090,800,374,1006,805,262,971,132,
资产减值损失(万元),637,811,--,782,429,-298,-187,622,-47,-52,-120,312,358,501,0,309,443,425,--,269,219,88,--,199,103,103,--,85,128,128,--,220,332,148,0,9,-174,0,364,12,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
投资收益(万元),-144,-115,-84,1914,2482,1535,671,-201,-251,-116,-69,-62,-124,-71,--,--,--,--,--,3335,--,--,--,--,--,0,--,417,300,300,--,--,0,--,0,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),-144,-115,-84,1189,2274,1327,671,-201,-251,-116,-69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),5765,3404,2546,6719,4415,2585,1089,4645,3572,2062,1173,5635,4941,3362,1061,5303,4340,2634,1199,6832,2614,1594,873,2822,2610,2082,1207,1236,1593,1872,1385,3232,2349,2658,1916,5564,4318,2463,4069,1750,
营业外收入(万元),57,44,32,50,724,471,341,1716,1484,1328,287,1100,1444,733,141,353,266,220,69,457,78,43,19,109,38,22,22,430,149,144,12,847,130,113,78,88,88,50,22,12,
营业外支出(万元),47,1,1,62,19,10,4,47,29,17,11,100,110,106,2,109,53,42,2,123,44,11,5,16,13,12,12,83,35,35,7,35,25,22,2,40,40,1,109,35,
非流动资产处置损失(万元),--,--,--,--,--,4,--,5,--,6,--,63,--,62,--,19,--,2,--,80,--,--,--,2,--,0,--,39,7,7,--,--,--,--,0,0,--,0,0,0,
利润总额(万元),5775,3447,2577,6706,5120,3046,1427,6314,5028,3374,1450,6635,6275,3990,1201,5547,4553,2812,1265,7167,2648,1627,887,2914,2635,2091,1216,1583,1707,1981,1390,4043,2454,2748,1993,5612,4366,2512,3982,1727,
