报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),13660,73243,48278,27885,12054,64047,42401,25913,10845,53718,39429,24984,9992,43421,30014,19602,8793,37009,35244,29047,
营业收入(万元),13660,73243,48278,27885,12054,64047,42401,25913,10845,53718,39429,24984,9992,43421,30014,19602,8793,37009,35244,29047,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),13914,71283,46349,27846,12499,65153,42786,26782,11532,49738,35565,22856,9404,39512,27367,17631,8228,32139,28805,23342,
营业成本(万元),8974,51196,32400,19076,8423,45630,28943,17749,7250,36661,26828,17046,6662,29173,20122,13194,6122,24624,22813,18633,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),132,273,123,87,20,376,224,179,34,364,338,196,97,377,256,171,51,296,366,387,
销售费用(万元),1160,4621,3068,1964,877,4339,2705,1601,787,3284,2222,1478,617,2757,2034,1388,654,2063,1623,1312,
管理费用(万元),2676,10384,7264,4471,2313,9508,6635,4445,2114,6434,4062,2716,1295,4946,3354,2085,1021,3700,2968,2183,
财务费用(万元),1015,3900,3279,2231,1189,5052,4055,2649,1166,2853,2030,1362,508,1703,1145,758,164,1384,829,690,
资产减值损失(万元),-41,910,214,16,-323,248,224,160,182,142,84,59,225,556,456,35,216,72,205,137,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),177,3088,2036,115,-445,-1079,-385,-869,-687,3980,3864,2128,588,3909,2647,1971,564,4870,6440,5705,
营业外收入(万元),13,--,202,127,60,705,406,264,197,536,310,185,30,386,696,159,40,1698,404,574,
营业外支出(万元),26,27,26,20,8,16,11,7,3,29,22,6,--,8,7,5,5,9,4,4,
非流动资产处置损失(万元),--,--,--,--,--,4,--,--,--,8,8,2,--,--,--,--,--,3,--,--,
利润总额(万元),164,3061,2213,221,-393,-390,10,-612,-492,4487,4153,2307,618,4287,3336,2125,599,6559,6840,6275,
所得税费用(万元),200,535,959,636,198,929,733,197,151,860,675,256,122,763,461,410,109,1013,904,771,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-36,2526,1253,-414,-590,-1318,-722,-809,-643,3627,3478,2051,496,3524,2875,1715,490,5546,5936,5504,
归属于母公司所有者的净利润(万元),493,4749,3069,824,142,1512,1393,592,-38,3945,3460,2051,496,3524,2875,1715,490,5546,5936,5504,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-529,-2223,-1816,-1238,-732,-2830,-2115,-1401,-605,-319,17,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.34,0.22,0.06,0.01,0.11,0.1,0.04,-0,0.31,0.28,0.35,0.09,0.67,0.27,0.33,0.09,1.05,1.13,1.04,
稀释每股收益,0.03,0.34,0.22,0.06,0.01,0.11,0.1,0.04,-0,0.31,0.28,0.35,0.09,0.67,0.27,0.33,0.09,1.05,1.13,1.04,
