报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),221497,137396,59211,210739,140479,86807,39461,181466,130238,89019,43695,221587,166218,116020,62821,192000,134850,95947,54989,210636,157797,111489,60787,192649,116904,84885,48757,169032,121275,85439,45891,141891,100674,70796,37861,117771,80333,53213,28998,107649,75055,52515,29467,79933,51724,32707,18492,82991,50664,31805,18059,
营业收入(万元),221497,137396,59211,210739,140479,86807,39461,181466,130238,89019,43695,221587,166218,116020,62821,192000,134850,95947,54989,210636,157797,111489,60787,192649,116904,84885,48757,169032,121275,85439,45891,141891,100674,70796,37861,117771,80333,53213,28998,107649,75055,52515,29467,79933,51724,32707,18492,82991,50664,31805,18059,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),203079,124692,51924,185060,121581,74809,34153,156388,109909,74091,38031,208414,150747,104036,56621,177336,123380,87714,49526,195948,147169,103355,55964,177183,108871,78348,44843,159143,115249,80445,42701,138686,98419,69217,37139,122437,83128,53861,28906,107687,74846,52043,29361,80902,52326,32566,18281,82110,50053,31445,17917,
营业成本(万元),181770,111226,46704,160903,106935,66224,29302,136486,98796,68602,32718,172116,127120,89469,49765,150649,106353,76059,43758,171748,130386,92084,50105,151577,92646,67023,38828,135444,98769,69527,36549,117956,81977,58215,31848,96887,64111,43258,24000,84913,57637,40685,23658,60656,38791,24450,14565,65950,37435,23487,13854,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7099,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),604,401,136,847,421,255,85,907,593,453,234,2908,2228,1680,1066,3749,2362,1722,890,4130,2709,2026,1125,4279,2822,2165,1258,4595,2831,2034,1235,3078,2189,1529,680,2580,1519,898,397,2903,2082,1153,531,2482,1695,684,347,1022,834,506,283,
销售费用(万元),1327,701,309,3162,876,560,265,2988,836,537,233,12906,12435,8043,4223,14070,9675,6219,3512,14203,10599,6849,3407,13929,8153,5447,2764,11198,7750,4875,2852,2865,3385,1628,801,3278,2580,1636,635,3413,2514,1678,881,3163,1885,1207,597,2674,1780,1202,639,
管理费用(万元),9914,10372,4893,18942,12504,6780,4629,17774,12206,6919,4775,16397,9623,5411,1683,6586,3619,2321,1367,5673,3444,2349,1215,5831,3805,2831,1527,5757,4464,3089,1470,12884,8901,6639,3268,14997,11977,5910,2974,12633,9648,6621,3329,10936,7183,4293,1821,9288,7501,4544,2149,
财务费用(万元),556,184,-117,-428,-199,-53,-128,-116,-91,12,71,-29,-309,-243,-116,-128,-78,-57,-1,44,28,44,112,1424,1380,819,466,2026,1420,904,597,1992,1932,1167,605,3227,2456,1673,899,4067,3071,2011,962,3753,2805,1966,952,3443,2431,1634,992,
资产减值损失(万元),1809,1809,--,1632,1043,1043,--,-1651,-2432,-2432,--,4117,-348,-324,--,2409,1450,1450,--,149,3,3,--,142,64,64,--,122,16,16,-1,-87,34,39,-65,1468,485,484,1,-242,-106,-105,--,-87,-34,-34,0,-266,72,72,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,-9,-9,-9,-9,47,5,-4,-5,-6,-4,-12,-2,9,-1,4,3,-16,-3,0,5,-17,-27,-27,-6,1,--,0,--,--,--,--,--,0,--,0,0,0,--,0,--,
