报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),41565,155541,118765,82942,38214,129916,96014,66713,30356,120151,97103,74788,37167,148407,118532,86927,40926,128516,99690,68474,31173,109549,86051,63199,30035,140388,85228,109814,65316,69989,
营业收入(万元),41565,155541,118765,82942,38214,129916,96014,66713,30356,120151,97103,74788,37167,148407,118532,86927,40926,128516,99690,68474,31173,109549,86051,63199,30035,140388,85228,109814,65316,69989,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),43654,160736,117991,81416,37449,126836,93332,63984,29853,120358,95951,71988,36212,144290,113076,82272,39417,123726,94172,63422,28873,103028,80431,57829,27344,127635,74939,96652,58896,67113,
营业成本(万元),35460,126003,93717,65062,30151,101734,75811,52422,24284,96430,78749,60183,30631,120905,96437,70883,34203,104772,81311,55150,24883,87457,68671,49799,23457,110808,66385,83078,50002,58098,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),276,1721,1119,746,341,1256,562,345,119,809,617,399,194,941,489,318,123,609,404,268,83,518,269,168,38,619,191,167,47,41,
销售费用(万元),2163,9699,7143,4939,2034,8289,6219,4119,2017,7770,5944,4129,1991,7950,5842,4075,1857,6530,4491,2777,1417,5202,3833,2519,1020,5799,3226,5037,3322,2872,
管理费用(万元),4890,17425,13496,9021,4587,13726,9757,6285,3123,12742,9190,6174,3006,11707,8690,5903,2854,9992,6991,4730,2227,7425,5657,3632,1967,7321,3564,6635,4590,4215,
财务费用(万元),816,3231,2222,1286,309,1090,907,560,317,1679,1270,924,389,2071,1236,712,381,1285,924,447,263,1920,1800,1516,862,3045,1401,1105,925,1104,
资产减值损失(万元),49,2658,295,363,27,740,76,253,-7,928,180,181,--,716,381,381,-1,538,50,50,--,507,201,194,--,43,173,630,10,782,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,1,-1,
投资收益(万元),--,209,209,12,--,10,10,10,--,9,9,9,--,7,7,7,--,7,7,7,--,6,6,6,--,5,5,-11,265,49,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2008,-4531,982,1537,765,3089,2692,2739,503,-198,1161,2809,955,4124,5464,4662,1509,4796,5525,5058,2300,6527,5626,5376,2691,12757,10293,13151,6686,2925,
营业外收入(万元),111,336,638,386,226,662,451,315,119,934,526,192,41,3482,275,176,366,900,651,206,83,1835,650,388,315,624,149,640,227,149,
营业外支出(万元),24,906,146,90,93,267,199,158,91,450,239,192,52,960,380,234,118,311,256,126,67,196,129,110,63,123,14,119,294,91,
非流动资产处置损失(万元),--,--,99,58,72,127,77,51,21,75,54,42,11,196,95,95,48,102,56,17,3,4,5,4,0,7,0,29,205,21,
利润总额(万元),-1921,-5100,1474,1834,898,3484,2944,2895,531,286,1449,2810,945,6646,5359,4604,1757,5385,5920,5139,2315,8167,6147,5653,2942,13259,10428,13671,6618,2982,
所得税费用(万元),-226,-160,498,611,266,514,228,217,80,116,375,540,187,1563,1155,1133,459,1035,1068,860,352,1268,787,732,506,2351,2583,2180,1013,526,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-1695,-4940,976,1222,632,2970,2716,2679,451,170,1074,2269,758,5083,4204,3471,1298,4350,4853,4279,1964,6898,5360,4921,2436,10908,7845,11491,5605,2456,
归属于母公司所有者的净利润(万元),-1683,-4804,1019,1258,651,3080,2780,2736,480,212,1018,2194,647,4827,3939,3308,1197,4323,4719,4149,1894,6595,5143,4761,2406,10397,7600,11005,5451,2292,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
少数股东损益(万元),-12,-136,-43,-36,-18,-110,-64,-57,-29,-42,56,75,112,256,265,163,101,27,133,130,70,303,217,160,30,511,245,486,154,164,
基本每股收益,-0.02,-0.07,0.01,0.02,0.02,0.08,0.07,0.07,0.01,0.01,0.06,0.14,0.04,0.3,0.25,0.21,0.07,0.27,0.29,0.26,0.12,0.46,0.37,0.38,0.2,0.87,0.63,0.92,0.49,0.29,
稀释每股收益,-0.02,-0.07,0.01,0.02,0.02,0.08,0.07,0.07,0.01,0.01,0.06,0.14,0.04,0.3,0.25,0.21,0.07,0.27,0.29,0.26,0.12,0.46,0.37,0.38,0.18,0.87,0.63,0.92,0.49,0.29,
