报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),165068,575552,396319,272315,120401,394620,258509,177035,93965,199160,118596,84317,41931,145620,114663,75466,41896,183957,138991,105799,49858,211285,165816,120947,46540,193734,160117,117953,58469,308967,258140,198878,83704,283814,203870,145392,59353,145167,105451,68653,27741,125457,107109,82019,38077,115182,82685,53067,15503,63789,46477,30385,10502,
营业收入(万元),165068,575552,396319,272315,120401,394620,258509,177035,93965,199160,118596,84317,41931,145620,114663,75466,41896,183957,138991,105799,49858,211285,165816,120947,46540,193734,160117,117953,58469,308967,258140,198878,83704,283814,203870,145392,59353,145167,105451,68653,27741,125457,107109,82019,38077,115182,82685,53067,15503,63789,46477,30385,10502,
利息收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,0,
已赚保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,0,
手续费及佣金收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),146219,521087,344457,232142,104825,376132,239061,161748,79523,195212,121749,83693,40340,164157,122088,80214,41715,192588,144687,105225,48835,214588,163363,115468,46174,197806,159764,115417,57290,294204,243215,182702,75936,261608,185358,129716,53334,135770,99006,64020,26885,119757,96483,72316,34473,99419,70645,46221,14280,54803,39795,25771,9363,
营业成本(万元),114503,398160,266980,180852,78906,266581,169935,114840,55739,132654,83674,56956,28135,104485,82129,53856,30981,137104,104349,78176,36485,156826,123944,90034,34972,140011,115804,85774,43165,230522,195723,149569,61846,213605,153733,107754,43507,106519,78632,51180,20869,92285,78230,59549,28157,84350,61056,39705,11764,46098,33528,21962,7664,
利息支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
手续费及佣金支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3264,12350,6614,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
赔付支出净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
分保费用(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,--,--,--,
