报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),301290,191537,89319,327487,227566,146663,68005,299454,214582,137128,64336,305473,229470,153482,72152,423773,317248,196515,99878,372154,105017,69203,51312,209622,174802,84801,47663,101947,34898,18610,8911,40501,26918,17518,8147,21596,15829,10002,5006,19778,14702,8982,4009,18408,13532,6436,3025,14199,10270,5321,2051,
营业收入(万元),301290,191537,89319,327487,227566,146663,68005,299454,214582,137128,64336,305473,229470,153482,72152,423773,317248,196515,99878,372154,105017,69203,51312,209622,174802,84801,47663,101947,34898,18610,8911,40501,26918,17518,8147,21596,15829,10002,5006,19778,14702,8982,4009,18408,13532,6436,3025,14199,10270,5321,2051,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),234843,146508,70206,257584,173478,110391,54724,243647,168623,105990,53109,260104,187593,124090,59707,353756,258910,160955,84754,304652,101161,67495,50084,204688,171177,82750,46470,97093,31037,15830,7879,36318,23413,15119,7197,17569,12102,6874,4493,18112,13435,8544,3903,21016,14072,7508,3664,21444,10387,5564,1985,
营业成本(万元),186279,117670,55238,208597,141923,89264,44346,196602,136168,83738,42096,210410,150207,98485,49424,309571,228504,140735,75924,259282,94370,62903,48083,194247,163433,77312,43357,89864,25861,12468,6476,30243,19463,12523,5889,14966,10540,6451,3255,13438,9541,6012,2846,14763,10437,4919,2467,14489,8385,4338,1428,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
