报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),17387,10614,3087,25561,12628,9221,2503,20964,23519,27031,24447,22241,
营业收入(万元),17387,10614,3087,25561,12628,9221,2503,20964,23519,27031,24447,22241,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),15696,9700,2928,22048,11648,8313,2513,18826,20347,23925,21349,19232,
营业成本(万元),11980,7336,2070,17331,8725,6388,1723,14307,16134,20050,17257,15749,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),85,56,3,246,105,100,10,282,238,191,236,171,
销售费用(万元),1206,719,281,1519,1087,674,254,1302,1458,1277,1307,1358,
管理费用(万元),2074,1226,506,2114,1293,839,405,2131,1760,1905,1816,1458,
财务费用(万元),357,250,95,512,355,229,120,472,299,396,306,405,
资产减值损失(万元),-8,114,-28,326,83,83,--,332,457,105,428,91,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,35,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1966,1080,159,3513,980,908,-10,2137,3172,3106,3098,3044,
营业外收入(万元),67,62,--,856,550,43,36,1292,620,380,285,212,
营业外支出(万元),16,--,--,0,0,0,--,--,0,11,9,--,
非流动资产处置损失(万元),--,--,--,0,0,0,--,--,0,0,9,--,
利润总额(万元),2018,1142,159,4368,1529,951,26,3430,3792,3476,3374,3257,
所得税费用(万元),386,159,35,628,264,125,4,202,513,504,537,489,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1631,983,124,3741,1266,826,22,3227,3279,2972,2836,2768,
归属于母公司所有者的净利润(万元),1538,928,128,3665,1278,821,22,3227,3279,2972,2836,2764,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),93,55,-4,75,-12,4,--,--,--,--,--,4,
基本每股收益,0.24,0.16,--,0.64,0.22,0.14,--,0.63,0.64,0.58,0.56,--,
稀释每股收益,0.24,0.16,--,0.64,0.22,0.14,--,0.63,0.64,0.58,0.56,--,
