报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),82448,352502,237464,131019,56340,257968,175795,108698,48045,186335,127740,79398,34028,162142,111543,71065,33341,162919,112615,70278,32092,133247,93279,60146,27966,66701,46967,28540,12301,64803,46135,29863,13315,52095,37346,24278,9745,40489,28920,17216,7185,36821,29975,19558,8918,29241,20581,12657,5591,23921,16551,10145,4435,
营业收入(万元),82448,352502,237464,131019,56340,257968,175795,108698,48045,186335,127740,79398,34028,162142,111543,71065,33341,162919,112615,70278,32092,133247,93279,60146,27966,66701,46967,28540,12301,64803,46135,29863,13315,52095,37346,24278,9745,40489,28920,17216,7185,36821,29975,19558,8918,29241,20581,12657,5591,23921,16551,10145,4435,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),80237,335244,228197,126690,54760,249580,170082,105404,46873,182112,123153,77077,33564,154046,107730,67592,31948,148088,104964,65965,29999,123902,88099,57290,27002,59599,42813,26208,11150,56383,40828,25827,11865,44345,31636,20430,8491,34670,24462,14799,6413,34431,27306,17599,8047,24740,17325,10599,4769,20221,13970,8641,3776,
营业成本(万元),56080,238995,163967,91900,39752,182455,124980,76710,34913,128721,88701,54709,23459,112564,80009,50258,24177,115665,82489,51086,23364,97453,69197,44929,21786,42818,31743,19156,7902,42846,30944,19372,8897,32395,23653,15654,6297,25209,18553,10995,4612,26340,0,13528,6129,19935,13750,8268,3721,15742,10874,6579,2898,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),4507,19568,14945,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),868,3056,1947,986,472,2445,1495,911,362,1927,1099,743,314,1457,940,553,142,958,577,419,115,744,490,300,144,448,229,113,28,386,254,127,62,165,100,63,23,133,97,57,21,114,89,57,31,57,44,32,16,67,47,27,12,
销售费用(万元),9063,33230,21624,11765,5098,22437,15669,10157,4552,19921,14412,9340,4083,15954,11743,7697,3177,13509,10359,6695,3039,12643,8923,5742,2653,8422,6116,3734,1762,6599,5026,3314,1669,5291,3681,2386,1236,4168,2986,1972,1067,4299,3263,2114,905,3154,2294,1485,696,2192,1656,1112,537,
管理费用(万元),5929,20570,14285,14015,5684,27062,16935,10244,4406,19999,11831,7821,3645,13248,9055,5383,2770,11596,7611,5054,2441,9367,6885,4257,1958,6339,3847,2625,1171,4898,3408,2173,990,5173,3331,1771,784,4165,2139,1306,585,2748,2009,1343,764,1432,1142,692,290,1913,1138,716,305,
财务费用(万元),3818,14812,10756,7317,3754,12720,9475,5988,2684,9541,6547,3978,2065,8470,5859,3493,1699,4827,3358,2089,1053,2456,2468,1653,437,1084,613,369,299,1099,971,591,240,750,540,338,151,606,442,279,129,683,491,332,187,75,30,44,45,177,119,90,24,
资产减值损失(万元),-28,5013,674,708,--,2461,1528,1395,-45,2003,563,487,-2,2353,123,209,-19,1532,569,622,-13,1239,136,410,24,488,265,212,-12,555,226,249,6,572,333,217,--,388,245,189,--,247,226,226,30,88,65,77,0,130,137,117,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
投资收益(万元),-360,-20573,3489,3641,148,7295,4130,1345,19,3244,3539,2497,1556,56303,34545,33696,-96,188,87,59,27,178,-4,-9,-8,56,22,-20,-8,392,378,-65,-35,98,-21,102,93,16,50,42,29,210,0,--,--,--,--,--,0,0,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,148,--,--,--,19,3801,2539,--,556,2048,--,--,--,190,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,
