报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),84577,395155,893866,604885,319987,584036,340665,193594,77593,333307,242699,153317,66341,242907,174832,110152,47080,208585,153258,102058,46563,166716,108105,71422,31661,104794,65339,38991,16679,79244,61068,40739,68954,55879,83528,43130,
营业收入(万元),84577,395155,893866,604885,319987,584036,340665,193594,77593,333307,242699,153317,66341,242907,174832,110152,47080,208585,153258,102058,46563,166716,108105,71422,31644,104794,65339,38991,16679,79244,61068,40739,68954,55879,83528,43130,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,17,--,--,--,--,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),68356,350005,861324,582520,308626,568725,328267,185383,71472,314570,228081,142007,59817,219536,154533,95984,40426,188298,139049,92673,41991,151527,97524,64429,29193,97327,59077,35169,15462,68673,50518,33287,57066,46618,73365,37773,
营业成本(万元),54095,289876,824294,558189,295562,518143,296627,162512,60632,268173,197849,122793,51692,181394,129141,80495,33496,154969,115787,77601,35661,127255,81738,55086,24874,79145,48871,28626,12968,55155,41137,26864,44570,36359,62443,30831,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,--,--,
