报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),130022,55337,160233,106600,74805,27708,153749,94474,68420,35843,153168,107989,84829,38808,115360,79809,56743,47871,127925,54195,43338,22170,107165,68676,51902,30442,95078,56364,31009,15121,82094,47757,33534,12989,53369,29317,22678,10421,56064,41603,26725,12908,51798,28855,17868,11111,29517,22719,18857,9234,
营业收入(万元),130022,55337,160233,106600,74805,27708,153749,94474,68420,35843,153168,107989,84829,38808,115360,79809,56743,47871,127925,54195,43338,22170,107165,68676,51902,30442,95078,56364,31009,15121,82094,47757,33534,12989,53369,29317,22678,10421,56064,41603,26725,12908,51798,28855,17868,11111,29517,22719,18857,9234,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,
营业总成本(万元),133884,57893,168169,117899,80778,29357,159824,97938,70420,37044,160155,111164,84877,38100,122374,81975,58591,47326,139200,61461,48194,23887,123957,80607,61667,32591,112999,64092,34940,16415,92404,54298,36772,14353,58085,33278,24739,11316,59449,44137,28227,13421,53697,30190,18780,11578,33614,22867,18802,9185,
营业成本(万元),120113,51311,137930,92316,65846,24075,135891,83146,60832,31866,134110,96396,75087,33645,100999,71968,52887,45334,118213,48333,39363,19778,93458,62244,47570,27317,77743,52266,28737,12560,68777,40648,28022,10291,45396,27657,21477,9848,48311,37315,24061,11489,43341,24570,15839,10212,23047,17168,14420,7714,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,
营业税金及附加(万元),396,119,806,560,365,97,706,198,129,58,334,206,145,40,360,222,42,12,583,366,226,112,1116,454,233,74,888,355,237,71,805,272,170,26,529,176,89,36,130,47,41,35,219,149,29,13,102,66,46,24,
销售费用(万元),4380,1864,8608,5644,3783,1484,8304,5265,3476,1771,10745,5681,3599,1669,3778,2210,1156,561,3915,2651,1443,642,7234,4236,2955,1420,8338,4231,1942,715,6370,4939,3301,1487,2738,867,439,162,2619,2209,1141,453,5023,2343,1039,516,4617,2693,2035,814,
管理费用(万元),4413,2216,11055,7025,4712,2463,10699,7306,4905,2279,11115,6939,4589,1825,8961,5278,2970,1369,9292,6322,4521,2018,10534,7393,5276,1857,8270,5203,3204,1773,7455,4591,3000,1570,5194,2771,1672,712,4076,2569,1595,694,3341,2051,1103,510,3298,2094,1508,619,
财务费用(万元),2623,2383,6149,4110,2593,1245,2223,2464,1558,1071,3475,2689,2202,921,3639,2659,1777,845,5172,4044,2924,1338,6532,4759,3494,1923,7230,4567,2957,1294,4515,3336,2189,978,3313,2394,1627,741,3344,2320,1712,740,2047,1147,844,327,1578,776,724,14,
资产减值损失(万元),1959,--,3622,8244,3479,-7,2001,-441,-480,--,377,-747,-747,--,4637,-364,-240,-795,2025,-255,-283,--,5083,1521,2139,--,10531,-2530,-2137,--,4481,513,91,0,915,-586,-566,-182,968,-323,-323,10,-273,-71,-74,0,973,69,69,--,
公允价值变动收益(万元),--,--,--,--,--,--,31,--,--,--,-31,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,-164,-23,-265,-269,-774,--,--,0,--,--,--,--,0,--,--,-9,0,0,0,0,1,0,0,--,
投资收益(万元),13671,8736,14935,19800,13183,6524,8894,3968,1982,214,20583,18411,12846,6941,24466,19484,18437,10161,35712,25371,20078,9825,40863,28687,22002,10123,32822,23952,16341,8681,11216,8264,4956,1822,6933,2328,1486,728,5905,3767,1587,533,1923,818,802,0,806,396,394,411,
对联营企业和合营企业的投资收益(万元),13254,8669,15140,13329,10686,6174,8635,5300,1818,82,20016,17894,12453,6822,23460,18541,18452,10168,31533,25400,20097,9835,40690,28496,21809,9945,35072,26296,17889,9609,12037,8163,4860,1832,6843,2359,1507,728,5882,--,1583,509,1106,--,0,0,855,--,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
