报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),30720,142941,99625,54064,23402,118819,78883,48664,23119,149020,106283,70112,32574,164383,109450,71170,34417,163375,116384,77669,30481,152248,114284,73778,33150,175127,131505,77569,32675,141053,98808,59769,29598,102972,65535,36057,14380,91352,68218,48356,21089,73675,49432,32935,14112,61090,39384,23534,12429,
营业收入(万元),30720,142941,99625,54064,23402,118819,78883,48664,23119,149020,106283,70112,32574,164383,109450,71170,34417,163375,116384,77669,30481,152248,114284,73778,33150,175127,131505,77569,32675,141053,98808,59769,29598,102972,65535,36057,14380,91352,68218,48356,21089,73675,49432,32935,14112,61090,39384,23534,12429,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29184,137519,95506,51202,21481,112690,75326,47105,22193,141445,100519,66302,31562,152515,100231,63967,30401,141243,100897,66914,26395,133033,101802,64989,29105,159152,121736,71636,29901,127334,91412,55222,27467,92115,58296,31688,12749,82019,60619,43161,18634,62560,42176,28798,12333,53068,34417,20863,11326,
营业成本(万元),27595,127876,89242,46963,19587,105594,70145,43703,20580,134588,95350,62785,29893,144854,95301,60763,28752,135356,96573,64221,25363,127633,97380,61867,28060,151928,116044,67733,27337,122205,88147,53388,26205,88789,56134,30244,12076,79291,58571,41778,18063,60757,40656,27882,11863,51481,33148,20084,10943,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),92,457,304,203,113,529,160,135,93,285,167,120,85,210,95,92,68,257,83,25,23,372,333,222,100,614,355,120,35,81,68,68,68,81,31,31,31,190,130,102,37,161,26,12,11,127,68,14,--,
销售费用(万元),185,1133,717,306,155,914,600,346,94,794,563,385,188,921,685,461,236,746,568,420,183,843,659,469,221,841,714,426,235,720,538,354,268,505,328,191,81,378,269,174,87,322,247,154,66,309,225,146,78,
管理费用(万元),1533,7787,5323,3541,1728,6392,4700,3067,1459,6350,4675,3108,1497,6129,4413,2808,1323,5480,3972,2455,991,5334,4267,2717,891,5182,3840,2636,1726,2832,1548,682,372,1181,905,704,345,991,861,658,161,578,586,414,223,624,521,313,145,
财务费用(万元),-277,-176,-209,25,-122,-844,-289,-199,-77,-542,-231,-81,-108,-550,-301,-211,-41,-533,-353,-261,-165,-1100,-831,-281,-167,702,778,717,568,1620,1232,852,554,1249,857,479,216,1188,742,403,286,747,657,332,159,572,436,285,160,
资产减值损失(万元),57,442,129,164,19,104,9,53,43,-30,-5,-15,7,951,39,53,63,-63,54,54,--,-50,-6,-6,--,-115,5,5,--,-124,-121,-121,--,310,40,39,--,-19,47,47,--,-5,4,4,12,-45,20,20,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),213,1931,-66,-107,-150,-3298,-2186,-801,-596,-9226,-3631,-2226,-371,-8555,575,900,915,3636,3011,2083,699,2676,993,993,--,1943,616,616,--,1052,751,746,--,197,--,--,--,2,--,--,--,28,17,17,17,10,10,10,--,
对联营企业和合营企业的投资收益(万元),213,1891,-88,-107,-150,-3327,-2186,-801,-596,-9255,-3631,-2226,-371,-8560,575,900,915,3632,3011,--,699,2655,990,990,--,1943,616,--,--,1047,746,746,--,197,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
