报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),610911,416106,163739,1036010,695725,493579,213506,1110452,694385,474492,188741,1008543,653087,439611,174909,903876,548565,386356,164425,803305,498348,336168,137671,693036,441266,299563,141761,585657,381073,247997,98447,476258,308522,203471,405232,245731,354985,319627,
营业收入(万元),610911,416106,163739,1036010,695725,493579,213506,1110452,694385,474492,188741,1008543,653087,439611,174909,903876,548565,386356,164425,803305,498348,336168,137671,693036,441266,299563,141761,585657,381073,247997,98447,476258,308522,203471,405232,245731,354985,319627,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),529126,357586,136152,896531,584208,408055,176541,929863,580127,394203,155208,844419,551119,369902,148632,765753,462494,329359,141297,702851,434870,291350,118930,609758,385395,261943,124015,510773,329533,213106,84011,421651,267893,178632,359190,216165,321296,286256,
营业成本(万元),357409,243215,88331,632399,395162,276598,116667,654332,391536,266652,102506,594066,374367,251994,99607,536238,310431,224699,96894,488102,298402,198476,79894,425156,266562,182245,88802,353915,224569,144559,53616,283463,178388,117959,239006,135877,208108,188893,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4588,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3200,2177,1063,5859,3642,2562,1139,5949,2457,1889,739,4139,2536,1861,676,3793,2209,1485,540,5859,3977,3063,1087,7670,4606,3131,1210,6728,4398,2957,1185,5469,3111,2181,4952,2965,4120,3139,
销售费用(万元),80110,54167,21982,126206,92684,64828,30687,137794,90672,62615,24629,122631,81062,54795,21562,113037,72661,51647,21177,102182,58962,39768,16514,83480,49054,33120,14351,66031,39783,25301,10868,53862,34491,22766,46169,30402,38155,32626,
