报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
营业税金及附加(万元),95556,34558,22996,10082,51672,31485,21618,9039,50310,23958,19424,7000,43303,22443,14821,6701,40311,20995,16856,7628,50757,25051,14714,5822,50604,25496,16235,10068,34472,19366,7315,2894,7689,2947,1919,622,5166,1992,1328,382,2799,1277,864,386,5562,769,532,178,3083,891,666,372,
销售费用(万元),174426,222963,138206,61253,292672,206897,125625,55558,215698,160552,103613,44626,257492,188375,126572,54697,234823,168674,110516,48061,183273,141397,92118,36285,176570,132071,86376,48099,186790,145551,96859,53215,125024,102148,55835,17837,72769,46428,31210,14447,107968,84745,57227,24702,115285,97082,60849,27038,100762,76082,46203,19150,
管理费用(万元),515899,363581,207252,91244,548205,376542,236804,96622,420860,296790,198230,94484,414698,312258,221936,105085,465648,345386,208069,85312,404155,247604,171422,84202,372070,258704,165571,70073,376722,255586,171595,79606,273436,182189,103219,48710,197607,136370,91208,43054,166149,146283,95128,33525,159808,108570,79283,34065,109655,84408,39481,19201,
财务费用(万元),115890,61307,39252,47335,144632,107301,59425,27925,71911,43630,30494,11944,62780,36579,21713,8630,51919,17916,26081,4679,43899,52177,45483,13963,52456,36840,23644,10410,78370,54476,39996,18887,66978,44822,25209,11311,13104,14902,11815,10568,19573,32219,21770,10379,37170,28890,19318,4470,6241,7172,2232,1541,
资产减值损失(万元),242562,993,975,178,67134,24878,23444,819,208963,139201,126750,-51,55117,21368,13553,5900,28414,2852,328,295,13893,2954,3484,154,53707,12352,-2499,-7627,40960,7927,7371,-755,27461,3201,2934,-37116,39608,21711,20813,-542,70215,1081,3146,1998,6256,4378,5184,1242,-22088,-21361,-20892,-22484,
公允价值变动收益(万元),-23962,2204,-4450,11477,11132,-1199,-3263,3105,61391,28068,13710,13399,-10303,-9236,14970,12722,-22873,-15407,-34231,-39064,18988,13378,974,1507,5856,-977,-1493,2312,-10058,-15776,-8826,-6446,23492,14490,8634,7259,-3869,-8174,-5815,-7911,-43773,1685,-21053,-9628,27468,38344,20456,1845,21,339,3954,1202,
投资收益(万元),-8203,-6475,19577,13104,51035,2454,-1063,1377,23441,-16007,-8733,-4241,77611,83620,74498,20512,43590,11460,3813,-1036,50868,-6164,-4512,-468,-9785,-1663,-352,-1403,10869,9492,7121,952,3864,-2457,-5702,1256,156796,152778,143256,65394,41826,4635,7900,5527,146627,44508,25199,5543,38856,21530,12774,8822,
对联营企业和合营企业的投资收益(万元),16642,4059,2538,838,3068,2232,254,716,8727,2046,1380,522,24165,17214,15979,629,5912,2609,2516,-2222,-5446,-9096,-6496,-2618,-7673,-855,-1010,-1422,4412,2584,2874,600,10294,2656,2258,129,10394,6374,4678,638,6280,7477,2658,1487,12698,6425,3865,1160,398,1251,843,361,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
营业利润(万元),647701,395271,182838,74873,417169,261091,152420,83565,80054,7544,-31899,58860,294374,244592,202674,69744,329787,214987,125481,-5443,337084,190214,111717,41535,263944,233145,143912,62080,473529,449385,372978,172555,343817,282491,112932,40441,132047,109524,114653,56449,176698,192766,119447,48127,345739,213906,144331,64905,316879,252294,143914,59288,
营业外收入(万元),37489,7823,2189,2826,62242,14126,8434,4994,121281,24054,16729,7325,43620,13528,8254,2699,38968,14308,5747,1688,27422,10635,5276,1480,36037,18158,7703,2520,37019,19985,10301,8662,29202,21464,19485,11301,17256,5839,3458,2264,20522,3470,2772,1289,5979,980,659,636,3594,1064,16270,197,
营业外支出(万元),16834,412,2047,951,38487,13383,3240,354,31129,4870,1415,1317,17358,5436,3181,845,11714,5685,4406,3346,8234,2459,988,312,9243,3026,2310,595,8278,2996,1528,439,5558,972,550,126,2765,629,320,75,4517,1969,1546,142,1687,401,444,78,1794,4740,458,106,
非流动资产处置损失(万元),--,--,--,--,--,10769,1739,306,18701,3342,949,508,5146,4025,2389,-447,5429,2073,2637,2749,3472,-120,163,-165,4757,-8419,471,-454,29,27,704,173,2055,124,5,1,439,1,6,13,1903,-175,605,0,0,-58,50,-1,213,316,179,-51,
利润总额(万元),668356,402683,182981,76749,440924,261834,157614,88205,170205,26727,-16584,64868,320635,252683,207748,71598,357042,223609,126823,-7101,356272,198390,116005,42703,290738,248277,149305,64006,502271,466374,381752,180778,367461,302983,131867,51616,146539,114734,117791,58638,192703,194267,120674,49274,350030,214485,144547,65463,318679,248617,159726,59379,
所得税费用(万元),261510,117385,51385,18367,125083,85694,50963,26359,96707,56143,37532,16596,93439,60541,42507,18243,53649,21912,-1789,-27565,92822,73093,44482,17079,97695,82511,48537,22984,136377,128364,102412,50874,82375,45761,23352,9666,38467,28565,27028,14403,24182,13073,10608,4908,17470,15292,8734,5625,20253,17288,9401,5447,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,--,
净利润(万元),406846,285297,131596,58382,315842,176140,106651,61846,73498,-29416,-54116,48272,227196,192142,165241,53355,303393,201697,128612,20464,263450,125298,71523,25624,193043,165766,100768,41022,365894,338010,279340,129904,285086,257222,108515,41950,108071,86169,90763,44235,168521,181194,110065,44366,332561,199193,135813,59838,298426,231329,150325,53932,
归属于母公司所有者的净利润(万元),338044,231705,96540,44629,250924,130938,79690,50968,53966,-18963,-37803,41044,197401,172460,151820,49743,247780,162167,103503,12789,218032,97685,55197,21943,193908,158433,93371,37531,369093,332141,280763,135825,300185,232495,91256,35437,95897,77576,82585,41897,140691,170160,102583,40581,316537,192695,132307,57893,282075,218892,138600,51057,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,0,0,0,--,--,0,--,--,--,
少数股东损益(万元),68802,53593,35056,13753,64917,45202,26961,10878,19532,-10453,-16313,7228,29796,19682,13422,3613,55613,39530,25109,7675,45418,27613,16326,3682,-865,7332,7397,3491,-3199,5869,-1423,-5922,-15099,24727,17259,6513,12174,8592,8178,2338,27830,11034,7483,3785,16023,6498,3506,1945,16351,12437,11725,2874,
基本每股收益,1.11,0.76,0.31,0.14,0.81,0.42,0.26,0.16,0.14,-0.09,-0.14,0.13,0.72,0.64,0.57,0.19,0.93,0.61,0.39,0.05,0.82,0.37,0.21,0.08,0.73,0.6,0.35,0.14,1.39,1.25,1.05,0.51,1.13,0.87,0.34,0.13,0.36,0.29,0.31,0.16,0.53,0.64,0.39,0.15,1.19,0.72,0.5,0.26,1.06,0.82,0.52,0.25,
稀释每股收益,1.1,0.76,0.3,0.14,0.81,0.42,0.25,0.16,0.14,-0.09,-0.14,0.13,0.71,0.64,0.56,0.18,0.92,0.61,0.38,0.05,0.81,0.37,0.21,0.08,0.73,0.59,0.35,0.14,1.37,1.25,1.05,0.51,1.13,0.87,0.34,0.13,0.36,0.29,0.31,0.16,0.53,0.64,0.39,0.15,1.19,0.72,0.5,0.26,1.06,0.82,0.52,0.25,
