报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),39305,173408,127697,83850,43298,167389,120327,77814,36891,140667,102489,66290,28838,143701,104751,69510,30304,109122,83070,53292,26853,103824,77204,51789,25851,125983,98852,66898,101869,68265,70958,
营业收入(万元),39305,173408,127697,83850,43298,167389,120327,77814,36891,140667,102489,66290,28838,143701,104751,69510,30304,109122,83070,53292,26853,103824,77204,51789,25851,125983,98852,66898,101869,68265,70958,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),39645,167808,123091,80667,41189,161273,114979,74444,35155,136106,96350,61391,26377,125585,93979,62286,26929,102782,76993,49355,24639,91959,67763,44986,21865,101839,78199,52066,84263,60498,64897,
营业成本(万元),33032,138095,100897,65114,32999,132517,94750,61626,28273,108874,77931,49421,20485,106805,77583,52195,23102,86895,65803,41785,20891,80468,59264,39676,18932,88723,67786,44921,71571,49976,56157,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),201,2099,1344,978,146,1748,640,418,231,706,494,310,54,384,236,158,76,36,29,13,5,483,343,262,130,838,577,435,514,348,337,
销售费用(万元),1960,8232,6077,3830,2043,7530,5035,2869,1507,6329,4278,2761,1455,5034,4200,2519,801,4698,3371,2359,1123,4489,3158,2059,1082,4587,3350,2071,3921,3114,2715,
管理费用(万元),3970,16793,13105,9781,5476,16614,12770,8201,4399,15429,11429,7621,3782,12294,11106,6898,2809,10758,7497,5059,2520,8394,6367,3907,2055,7762,5706,3557,6161,4848,3499,
财务费用(万元),238,991,693,387,199,2145,1491,1125,545,2983,2143,1234,495,667,435,195,-94,90,-97,-215,-282,-2008,-1689,-1084,-611,-297,436,755,2005,1776,2555,
资产减值损失(万元),244,1599,975,579,326,720,293,206,200,1784,73,44,106,402,419,322,235,304,391,353,382,134,319,167,277,225,344,327,91,437,-367,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
