报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1014539,5597143,4596951,2973000,1611410,5263373,2736165,1603473,558325,5026690,3910734,2542389,1164712,5449228,3815804,2356488,909253,5589624,3846319,2606956,206836,989304,763136,530843,227978,1011662,759160,499502,213367,714075,503769,332825,153944,602783,437529,295836,147738,770420,629580,450357,214240,600531,452866,304090,120042,450799,331954,221271,95173,
营业收入(万元),1014539,5597143,4596951,2973000,1611410,5263373,2736165,1603473,558325,5026690,3910734,2542389,1164712,5449228,3815804,2356488,909253,5589624,3846319,2606956,206836,989304,763136,530843,227978,1011662,759160,499502,213367,714075,503769,332825,153944,602783,437529,295836,147738,770420,629580,450357,214240,600531,452866,304090,120042,450799,331954,221271,95173,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),1002081,5653743,4652592,3034085,1606985,5593816,2881204,1689956,594483,5060917,3904136,2539133,1165951,5728359,4007395,2471149,961192,5701943,3932734,2660564,228983,1044281,803570,555459,244914,987901,731079,485851,211220,682874,468560,302194,142761,602954,453536,317115,156474,681383,539547,392479,186885,513824,387734,261346,101069,375217,267077,176613,73082,
营业成本(万元),840404,4945266,4194187,2735346,1472806,4907635,2459575,1407317,461373,4300820,3346390,2154882,977002,4933384,3483669,2138558,795743,4871511,3357832,2264942,177238,831183,653142,453631,195627,811587,607524,403500,170405,551631,389017,256834,121836,497402,375092,264662,133864,593037,480014,355454,171194,452319,346843,235227,88416,324526,232548,155074,64138,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
