报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),27208,114996,80809,53980,27116,89862,62001,39340,18235,74599,56749,38662,20568,69597,49717,30696,15637,53727,48417,38453,
营业收入(万元),27208,114996,80809,53980,27116,89862,62001,39340,18235,74599,56749,38662,20568,69597,49717,30696,15637,53727,48417,38453,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),26606,108013,75942,50528,25318,81722,56352,35671,16624,68262,51855,35234,18941,63823,45277,27633,14199,49467,44372,34852,
营业成本(万元),24588,101250,71481,47822,24075,77132,53480,33953,15652,64891,49376,33433,17828,59985,42517,26015,13348,46167,41734,32621,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),88,297,216,147,77,241,73,42,18,121,71,47,27,160,120,86,44,137,65,70,
销售费用(万元),611,2204,1507,931,485,1884,1214,672,322,1480,1087,619,358,1077,827,527,235,856,863,550,
管理费用(万元),1016,3137,2126,1260,585,2390,1497,958,475,2032,1418,1011,507,1840,1309,801,345,1517,1305,1160,
财务费用(万元),406,954,786,508,168,-336,-143,-120,6,-237,-113,184,184,604,394,206,86,670,355,385,
资产减值损失(万元),-104,170,-174,-139,-71,411,231,167,150,-25,16,-60,36,156,111,-3,141,119,50,66,
公允价值变动收益(万元),--,--,-1,--,--,67,-56,7,84,-67,--,13,11,--,-7,-13,-19,-4,2,3,
投资收益(万元),3,156,216,86,7,-298,-141,-32,-53,207,113,69,--,-21,-15,-10,-4,20,3,13,
对联营企业和合营企业的投资收益(万元),3,161,214,84,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2635,11110,8198,4159,1805,7910,5451,3644,1642,6477,5007,3510,1638,5754,4418,3040,1415,4276,4049,3617,
营业外收入(万元),6,679,28,16,311,751,513,375,193,763,698,414,143,1024,606,533,106,904,753,495,
营业外支出(万元),--,--,--,--,--,393,18,--,--,16,1,1,1,7,7,7,--,--,52,7,
非流动资产处置损失(万元),--,--,--,--,--,393,18,--,--,16,--,1,1,7,--,7,--,--,42,0,
利润总额(万元),2641,11789,8226,4175,2116,8268,5946,4019,1835,7223,5704,3923,1780,6771,5017,3566,1521,5180,4749,4105,
所得税费用(万元),324,1307,1083,517,292,1218,894,590,269,1010,852,582,267,940,772,536,279,749,637,519,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2317,10482,7144,3658,1824,7050,5053,3429,1566,6213,4852,3341,1513,5830,4245,3030,1241,4431,4112,3586,
归属于母公司所有者的净利润(万元),2326,10478,7075,3613,1816,6992,5052,3429,1566,6213,4852,3341,1513,5830,4245,3030,1241,4431,4112,3586,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,125,--,--,--,-60,--,--,--,
少数股东损益(万元),-9,4,69,45,9,58,1,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.1,0.43,0.29,0.15,0.07,0.29,0.21,0.42,0.19,0.82,0.66,0.47,0.25,0.96,0.7,0.5,0.2,0.73,0.68,0.6,
稀释每股收益,0.1,0.43,0.21,0.15,0.07,0.29,0.21,0.42,0.19,0.82,0.66,0.47,0.25,0.96,0.7,0.5,0.2,0.73,0.68,0.6,
