报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),940230,565746,324246,120948,811269,497143,295766,114307,802354,492890,292981,114019,739096,448940,246662,96264,602666,350358,226219,83573,556821,338688,217710,73687,424019,279855,179203,66618,351524,231793,152210,72207,334473,224556,140695,65343,341684,247392,165905,63812,291755,198806,141650,47331,229033,136715,88242,39494,178817,123946,79417,32171,
营业收入(万元),940230,565746,324246,120948,811269,497143,295766,114307,802354,492890,292981,114019,739096,448940,246662,96264,602666,350358,226219,83573,556821,338688,217710,73687,424019,279855,179203,66618,351524,231793,152210,72207,334473,224556,140695,65343,341684,247392,165905,63812,291755,198806,141650,47331,229033,136715,88242,39494,178817,123946,79417,32171,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
营业总成本(万元),857377,510099,297953,111401,731757,444252,270594,105191,737748,445782,271520,105426,677671,406782,227910,89349,557448,318825,211779,78765,519554,314823,204746,69119,392712,259548,165818,63047,322433,211521,139125,68216,309457,205169,127684,60816,310472,225143,150373,60001,271223,187018,134690,44768,213019,128389,82199,37780,168718,116622,75582,30952,
营业成本(万元),713815,421811,241821,90222,611000,367366,222161,87880,620688,373168,224409,87182,569743,337839,183748,71052,462139,262597,177181,63102,438752,261107,167067,54430,328312,217056,138632,50021,266590,172270,115061,55300,264631,176884,109532,50170,274300,201278,133509,52652,245257,168869,122484,38356,190295,113301,72215,32134,149122,103161,66684,26733,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
研发费用(万元),43629,28271,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
营业税金及附加(万元),6437,4424,3143,1282,7515,4179,2557,846,7480,3720,3372,1340,9370,5531,3316,1105,7597,5124,2996,1164,11230,8625,8692,729,3872,2380,1085,376,4137,2320,1463,736,3810,1247,777,379,5678,3915,3165,333,2011,986,750,190,3446,1071,718,425,1727,1188,654,258,
销售费用(万元),22006,14976,8603,2910,17760,11671,7467,3382,18062,11934,7636,3611,17078,11111,7030,3390,14373,9754,6328,3030,13733,9392,5976,3195,12040,8456,5508,2554,11307,7994,4910,2276,9060,5868,3834,1963,7136,4758,3186,1461,6088,4199,2614,1402,5523,3777,2526,1142,4937,3227,1826,844,
管理费用(万元),49881,33859,41517,15240,87090,57621,36303,12625,83488,53896,33308,12335,70597,47336,31419,12496,61406,36024,21899,10466,49211,30659,19894,9674,42635,27742,18291,9443,38960,27803,17391,9089,29632,19765,12981,7748,22045,14171,9549,5152,15789,10807,7037,3876,11400,8682,5982,3527,10911,7969,5557,2845,
财务费用(万元),7157,4441,2172,1931,2738,2356,1053,932,1562,901,1356,330,4478,3915,2474,1285,6568,4707,2895,960,5915,4911,3230,1246,3371,2543,1789,485,-1090,47,-81,260,-101,-456,-409,-75,-139,123,336,165,972,1166,998,515,724,609,397,248,729,601,256,105,
资产减值损失(万元),14452,2316,696,-183,5656,1058,1052,-474,6468,2163,1439,627,6406,1051,-77,22,5365,620,480,43,714,130,-112,-156,2482,1371,514,168,2529,1087,381,554,2425,1861,969,633,1451,898,628,238,1105,992,808,429,1631,949,361,305,1291,476,606,166,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,-129,-129,11,11,-387,-350,-373,-255,485,283,48,-35,23,-30,-28,2,-111,10,-7,-38,119,-208,-208,--,-45,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
投资收益(万元),3177,368,73,--,--,--,--,--,112,656,383,118,1122,599,327,-16,6062,634,520,-218,12857,13117,609,--,262,272,272,--,299,200,200,36,170,171,171,--,167,149,149,-7,198,416,348,24,1865,956,751,379,10235,463,476,281,
对联营企业和合营企业的投资收益(万元),-74,--,--,--,--,--,--,--,112,656,383,118,874,351,79,-16,57,41,-13,-142,185,-166,--,--,-10,--,--,--,--,10,10,--,--,--,--,--,-7,-5,--,--,-50,--,--,0,786,--,--,0,1016,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
营业利润(万元),94737,63330,30831,11430,87411,52891,25172,9116,64717,47764,21844,8712,62418,42628,19089,6910,50893,31817,14587,4335,50609,37265,13621,4534,31592,20549,13628,3573,29279,20483,13277,3989,25305,19349,12973,4527,31334,22398,15680,3805,20730,12204,7307,2588,17879,9282,6794,2093,20335,7787,4311,1500,
营业外收入(万元),373,206,112,38,267,4085,2541,1121,17971,4001,2379,561,4884,3354,1467,532,4318,2902,2200,905,4922,2939,2416,567,4060,2007,1288,642,2677,1773,1164,335,2681,1795,1035,258,1973,1448,846,236,1106,621,559,1,353,245,46,5,420,162,158,1,
营业外支出(万元),618,431,32,3,303,146,55,16,1017,192,74,39,756,137,121,81,307,229,128,58,326,196,140,87,161,60,48,14,252,130,70,22,388,213,184,86,600,238,106,41,186,187,96,2,131,54,8,1,83,48,32,2,
非流动资产处置损失(万元),--,--,--,--,--,40,19,4,21,16,20,6,114,43,41,21,88,76,27,3,191,120,80,39,52,6,6,2,42,23,6,6,80,70,70,52,61,--,--,--,71,--,--,0,66,--,--,0,51,--,--,0,
利润总额(万元),94492,63105,30911,11465,87375,56830,27658,10222,81671,51572,24149,9234,66546,45845,20435,7361,54903,34491,16659,5182,55205,40008,15897,5014,35492,22496,14868,4201,31704,22126,14371,4303,27598,20931,13824,4699,32707,23607,16421,4000,21650,12638,7770,2587,18102,9473,6832,2097,20671,7901,4436,1499,
所得税费用(万元),13951,9770,5698,2101,14592,9317,4873,1753,14527,8423,4464,1703,10442,7174,3388,1368,8205,4792,2223,971,8873,5880,2518,1066,5807,4378,2842,513,6351,4825,3036,844,4519,3573,2611,1080,6049,5053,3696,939,3371,2867,1564,598,5320,2272,2029,597,6298,2467,1202,532,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
