报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),443173,354974,249318,116948,441720,312833,206858,107092,294390,183329,112528,60571,179445,128539,95695,54350,311603,240074,171735,83672,349109,274339,181079,82116,335670,245395,145275,72831,258646,192065,124536,59431,258490,189733,119129,60671,175933,116651,87392,42485,202163,164385,115382,53982,150230,116341,87114,49486,164785,116518,77824,34420,
营业收入(万元),443173,354974,249318,116948,441720,312833,206858,107092,294390,183329,112528,60571,179445,128539,95695,54350,311603,240074,171735,83672,349109,274339,181079,82116,335670,245395,145275,72831,258646,192065,124536,59431,258490,189733,119129,60671,175933,116651,87392,42485,202163,164385,115382,53982,150230,116341,87114,49486,164785,116518,77824,34420,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),307167,202957,134393,55347,263127,182460,121190,58983,254564,175472,116188,67530,253596,173090,123208,69508,332582,249586,174899,79068,333252,254855,170365,75518,297469,216249,130121,66552,251836,189952,120411,58915,246375,179018,110366,54357,168122,109237,80239,39856,173918,130181,86056,42306,131341,96258,65527,35872,145062,102625,67222,29300,
营业成本(万元),237375,171402,114227,46560,195707,141346,95237,47515,195855,144418,97493,57344,186389,132087,95268,56275,282451,214330,151782,69272,280977,215672,142906,62497,255048,187169,109607,56738,219371,163516,102420,51549,211817,154831,94000,45928,144573,94421,70010,35233,149343,112756,74658,36059,107720,78793,57052,30797,128984,93875,61740,26572,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1424,995,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
