报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),14087,9089,3382,21590,12077,8456,3212,20758,12600,17613,9483,
营业收入(万元),14087,9089,3382,21590,12077,8456,3212,20758,12600,17613,9483,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),14182,9242,3699,17869,11770,8450,3648,17841,13302,14957,9273,
营业成本(万元),4291,2703,844,5936,3817,2874,1185,7147,4280,7381,3483,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),207,130,48,354,181,95,30,343,244,199,142,
销售费用(万元),3075,2055,707,4315,2457,1843,591,3788,2998,3060,1984,
管理费用(万元),6351,4132,2028,7056,5082,3439,1781,6232,5802,3961,3631,
财务费用(万元),-36,-21,-6,-31,-13,-14,-1,-19,-0,36,-5,
资产减值损失(万元),294,243,78,238,245,213,60,350,-23,321,40,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-0,-0,-0,--,--,--,--,--,2,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),556,446,-316,3722,308,5,-436,2917,-700,2656,210,
营业外收入(万元),432,406,372,1757,1303,592,365,2911,1516,2335,2183,
营业外支出(万元),53,40,30,38,23,13,8,57,54,25,62,
非流动资产处置损失(万元),0,0,--,--,--,--,--,--,20,--,--,
利润总额(万元),935,812,25,5441,1587,585,-80,5771,762,4966,2331,
所得税费用(万元),57,177,171,606,352,149,161,868,301,799,417,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),878,635,-146,4835,1236,436,-241,4903,461,4167,1914,
归属于母公司所有者的净利润(万元),878,635,-146,4835,1236,436,-241,4903,461,4168,1915,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,-2,-1,
基本每股收益,0.12,0.1,--,0.79,0.2,0.07,--,0.8,0.08,0.71,0.35,
稀释每股收益,0.12,0.1,--,0.79,0.2,0.07,--,0.8,0.08,0.71,0.35,
