报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),353360,231153,114450,540118,390761,13636,6700,26090,18087,13304,6631,25485,14626,8386,2363,24360,22592,16208,8850,37266,29659,20411,7463,42599,30057,19746,8061,57396,47432,37748,20117,71634,53575,39582,18851,57869,41807,27256,9516,64802,46556,31356,13288,56801,39082,26941,9984,58610,40841,27202,9866,
营业收入(万元),353360,231153,114450,540118,390761,13636,6700,26090,18087,13304,6631,25485,14626,8386,2363,24360,22592,16208,8850,37266,29659,20411,7463,42599,30057,19746,8061,57396,47432,37748,20117,71634,53575,39582,18851,57869,41807,27256,9516,64802,46556,31356,13288,56801,39082,26941,9984,58610,40841,27202,9866,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,
营业总成本(万元),339005,218784,106327,468682,318123,14738,7311,38169,21725,14648,6759,29474,19580,12987,5063,38854,24359,16220,8736,42426,33141,20362,7437,46786,29970,19625,7784,61265,47328,37480,19507,73877,53489,39725,18827,60141,41656,26982,9728,63830,46151,30774,13218,56058,38906,26786,10331,58353,41530,27875,10813,
营业成本(万元),129286,98495,46107,208033,142687,11040,5171,23336,15462,10353,4789,19932,13255,8654,2600,24306,19213,13235,6623,33741,26809,16125,5752,37282,24390,15678,6008,51134,40821,33015,17722,62259,45775,34585,16427,49404,34279,22167,7657,53481,39093,26469,11030,47161,32208,22264,8490,49257,34870,23541,8737,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,
研发费用(万元),704,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),1439,670,297,4546,3156,406,113,547,68,94,26,135,--,0,-19,35,33,2,6,137,222,181,67,249,0,0,0,382,32,27,27,526,325,247,11,311,110,81,48,148,23,-7,-10,205,126,60,28,311,141,46,13,
销售费用(万元),158403,100489,46760,193351,139979,1117,502,2395,1540,1047,577,1982,1641,1192,649,3500,2362,1507,865,3386,126,1648,691,3471,1817,1239,675,3605,2060,1465,458,3610,2348,1612,885,3785,2642,1583,514,3282,1948,1146,730,3917,2794,1927,533,3249,1985,1349,527,
管理费用(万元),53312,19917,7684,47419,26977,1738,1002,3951,2907,1928,880,4354,3327,2130,1093,4320,2473,1177,1066,4414,199,2032,885,4575,3038,2130,986,5346,3222,2162,1136,5966,3847,2472,1159,4667,3321,2201,1167,5133,3828,2417,1105,3059,2596,1833,952,3982,3428,2221,1161,
财务费用(万元),-4298,-384,5479,13289,5674,786,524,2598,1732,1209,487,2795,1427,1079,739,1208,174,195,176,701,0,191,42,982,433,285,115,898,776,394,165,1413,1183,798,346,1665,1207,853,342,1833,1235,748,364,1546,1101,701,327,1490,1107,718,362,
资产减值损失(万元),159,-402,--,2044,-350,-350,--,5343,17,17,--,277,-69,-69,--,5484,104,104,--,48,199,185,--,226,292,292,--,-100,417,417,--,103,10,10,--,308,98,98,--,-48,24,0,--,170,82,0,0,64,--,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
投资收益(万元),485,294,-77,593,138,138,99,12020,69,69,13,3971,1716,1641,--,4767,1870,202,--,5682,3803,377,180,5356,314,314,--,5302,222,222,--,5365,90,90,--,3613,307,307,232,232,232,232,--,349,338,338,0,302,213,213,14,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,
