报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),13141,56971,39071,29394,17033,77094,59347,53088,26641,109700,81254,51780,25370,97171,68512,44110,22061,84867,66691,44093,18009,74991,64308,48597,17956,74146,57936,42559,14284,46820,34462,24000,10271,45272,33001,23754,9828,34435,25430,17762,7815,24440,14901,10677,13691,7469,6815,5710,
营业收入(万元),13141,56971,39071,29394,17033,77094,59347,53088,26641,109700,81254,51780,25370,97171,68512,44110,22061,84867,66691,44093,18009,74991,64308,48597,17956,74146,57936,42559,14284,46820,34462,24000,10271,45272,33001,23754,9828,34435,25430,17762,7815,24440,14901,10677,13691,7469,6815,5710,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),12201,61687,42001,29176,15888,76148,57234,48857,23844,103607,75329,46280,21994,85747,59630,36631,18380,70475,54182,35023,15330,62552,49641,35929,13630,56419,42686,30324,10596,37406,27554,18703,8752,36012,26007,18092,8218,29565,21089,13838,5995,18949,10404,7102,10254,6072,5924,4593,
营业成本(万元),11093,39367,24591,18714,11744,51367,38070,34260,17050,69344,53614,33023,15997,58109,40959,26549,13911,46254,37016,24619,10188,40485,32938,24598,9166,35330,26946,19527,6678,21491,16269,11436,5159,20958,14154,10396,4520,11619,8542,5932,2476,7996,4720,3457,4451,2808,2577,2244,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业税金及附加(万元),58,1147,282,138,52,954,266,161,46,1071,290,144,67,627,332,163,49,733,543,443,237,1873,1510,1060,388,2509,1931,1434,502,1516,1022,633,293,1394,980,603,203,1169,810,543,240,766,503,369,418,284,184,195,
销售费用(万元),700,7843,3836,2524,448,8940,4350,3719,1058,11461,5813,3068,1100,9182,4740,2698,918,9484,6420,3611,1467,8717,6502,4343,1449,8149,5913,4293,1579,6604,4378,2892,1816,5942,5331,3296,1690,9242,6056,3660,1850,5147,2138,1502,2909,1477,1578,1180,
管理费用(万元),1967,9287,12260,7240,2821,14732,13580,9201,4552,19857,13056,8341,4226,17188,12457,6447,3260,13108,9006,5048,2587,10607,7300,4810,2079,9157,6624,3953,1662,7348,5164,3021,1487,6476,4651,3091,1542,6340,4684,2953,1165,3872,2451,1391,2070,1296,1425,832,
财务费用(万元),247,261,298,220,93,805,862,625,361,1701,939,452,131,144,225,113,-32,-13,39,83,9,467,299,84,-44,716,499,273,-39,-73,108,108,-3,1065,690,506,262,1196,882,576,263,855,537,328,334,154,161,129,
资产减值损失(万元),-1864,3782,735,341,730,-651,107,892,777,174,1617,1252,471,498,917,661,274,907,1158,1220,842,403,1092,1034,592,557,773,845,213,521,613,613,--,177,201,201,--,-1,114,174,--,313,55,55,72,54,-2,14,
公允价值变动收益(万元),-2139,2362,1877,299,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
投资收益(万元),1390,3282,117,96,58,413,442,403,67,-131,-234,226,132,3019,3108,129,68,1688,1546,1521,972,915,381,381,71,401,2,2,1,1,1,1,1,62,1,1,1,0,0,0,0,0,0,0,-9,-9,6,-6,
对联营企业和合营企业的投资收益(万元),-4,-29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,-2,-2,6,-6,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业利润(万元),438,3426,-936,613,1203,1359,2555,4634,2865,5962,5691,5727,3508,14443,11990,7609,3749,16081,14055,10591,3651,13354,15048,13049,4396,18128,15252,12236,3688,9414,6908,5298,1519,9321,6995,5663,1611,4870,4342,3924,1820,5491,4497,3575,3428,1387,896,1110,
营业外收入(万元),20,131,1771,1295,510,3126,2292,1610,560,2471,1240,575,221,2185,1160,498,130,2016,1283,791,619,2726,1758,1066,396,2332,1409,906,386,1713,1037,762,190,1576,855,561,139,1818,927,688,249,1261,655,588,606,271,306,256,
营业外支出(万元),65,1383,253,111,67,2045,970,196,41,1297,621,493,176,1733,162,160,74,2743,797,744,455,2679,317,214,14,499,176,86,5,343,199,93,42,151,109,60,28,79,40,20,3,25,20,10,16,11,9,2,
非流动资产处置损失(万元),--,--,62,58,32,1385,890,147,31,1005,203,145,46,1391,19,16,67,1494,27,26,--,2340,112,82,--,230,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,2,2,6,0,
