报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),18132,70101,48641,31401,14836,48128,34799,21426,10854,44614,33349,21725,10482,55463,41339,27232,12924,56742,41548,26204,11541,63174,48638,32138,14772,64700,48040,31349,14403,55876,11230,52170,51607,
营业收入(万元),18132,70101,48641,31401,14836,48128,34799,21426,10854,44614,33349,21725,10482,55463,41339,27232,12924,56742,41548,26204,11541,63174,48638,32138,14772,64700,48040,31349,14403,55876,11230,52170,51607,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),16815,63439,43618,28474,13710,43336,30819,19063,9960,40389,29647,19278,9446,48451,35600,23631,11338,49464,35840,22737,10452,54543,41641,27735,13048,55664,41699,27473,12819,48229,10100,45801,46025,
营业成本(万元),11680,46830,32575,21461,10240,30857,22315,13777,7209,27737,21041,13354,6507,36829,27270,18005,8355,38478,28260,18005,8234,42792,33090,22402,10160,45471,34372,22846,10448,37972,7759,36841,38076,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),271,908,654,433,203,589,321,212,128,373,304,211,109,365,294,210,100,328,285,173,94,527,422,264,95,317,240,171,98,311,72,373,225,
销售费用(万元),1758,6210,4086,2415,1114,3908,2830,1805,957,4719,3246,2285,1202,4992,3977,2816,1579,4952,3734,2457,1199,5679,4250,2798,1378,4741,3428,2095,1010,4525,992,3806,3968,
管理费用(万元),3007,9243,6278,4018,2068,7437,5358,3346,1648,7136,5169,3435,1694,6607,4515,2917,1490,6486,4263,2590,1158,6381,4611,2730,1421,5425,3391,2143,1132,4742,1134,3947,3037,
财务费用(万元),-9,16,-40,-23,-7,-125,-97,-60,-19,-273,-217,-178,-94,-751,-521,-388,-190,-1071,-780,-549,-290,-1093,-780,-505,-17,-282,249,175,77,502,151,734,821,
资产减值损失(万元),110,232,65,170,92,670,92,-17,37,697,103,171,28,409,65,71,3,290,79,61,56,256,47,45,11,-9,18,44,54,177,-8,101,-102,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
投资收益(万元),126,909,700,545,208,1019,691,448,222,1425,979,579,275,1166,738,497,178,783,610,387,128,870,654,402,216,912,692,433,180,717,101,584,637,
对联营企业和合营企业的投资收益(万元),36,499,384,304,83,554,316,193,83,589,374,245,119,833,603,370,149,750,590,367,128,849,633,382,216,911,692,432,180,717,101,583,637,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),1524,7867,5723,3472,1334,5811,4671,2811,1116,5649,4682,3026,1311,8178,6476,4099,1764,8060,6317,3853,1218,9501,7651,4806,1941,9948,7034,4309,1764,8364,1231,6953,6220,
营业外收入(万元),3,56,245,181,91,498,230,137,72,527,301,150,79,453,381,211,136,1202,379,274,186,616,249,108,21,1113,684,184,18,297,32,313,157,
营业外支出(万元),2,1,8,7,--,9,4,--,--,18,9,7,7,3,--,--,--,6,--,--,--,159,139,139,--,24,18,31,0,26,0,21,126,
