报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),71670,411098,259479,160321,64413,358883,225301,133379,47164,236984,188419,124247,49789,223314,179959,120297,46539,184419,148398,104812,40991,167127,135373,96635,43191,178600,144142,105524,155847,121387,116307,
营业收入(万元),71670,411098,259479,160321,64413,358883,225301,133379,47164,236984,188419,124247,49789,223314,179959,120297,46539,184419,147381,104812,40491,167127,134657,96635,43191,178600,144142,105524,155847,121387,116307,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1017,--,500,--,717,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),69862,386186,249026,153712,65989,336353,213831,125019,48125,225635,179645,118412,50444,217621,175742,117676,47248,182891,146130,102035,41066,166193,132780,94150,42454,166666,132193,96236,144796,115189,111533,
营业成本(万元),57114,338650,216897,131939,55543,297303,183957,105848,38812,193835,156524,103803,43317,189938,155973,103731,41253,158786,127480,89381,35535,146422,118091,84490,38197,152251,120068,86733,131585,104442,101901,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,1,--,4,--,--,--,--,--,0,0,0,
