报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,
营业总收入(万元),367999,222728,98614,500072,340939,198157,87845,349568,240354,134242,66060,284873,205866,131455,60961,220883,148387,101964,59550,263920,170353,123008,66186,268673,188471,137958,74382,335896,216623,152956,57921,200588,130137,85502,42499,185514,146856,86569,41120,175693,119210,90330,--,171318,110680,81346,
营业收入(万元),367999,222728,98614,500072,340939,198157,87845,349568,240354,134242,66060,284873,205866,131455,60961,220883,148387,101964,59550,263920,170353,123008,66186,268673,188471,137958,74382,335896,216623,152956,57921,200588,130137,85502,42314,185514,146856,86569,41094,175693,118094,89256,--,171318,110680,81346,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,185,--,--,0,26,--,1116,1074,--,--,--,0,
营业总成本(万元),372391,228115,94563,501691,337238,196202,84718,339766,235567,128293,65470,268819,193386,122895,56735,220028,142849,96692,55043,255610,155966,112688,58007,226019,162166,117302,64005,294857,191247,131493,49514,164933,112431,72217,33719,169316,127819,73825,33576,167694,111295,85051,--,160232,103033,76869,
营业成本(万元),258242,151220,64460,332532,232695,135935,65621,245913,183808,93755,51648,216197,155122,99312,45614,171123,109699,72788,42032,197594,124614,89994,47023,178141,132566,96728,54664,236667,151086,105246,38935,124443,81771,52042,23813,121678,97243,54066,25557,145999,97956,76235,--,139700,90396,67855,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,43,35,--,--,--,0,
营业税金及附加(万元),6434,4019,1484,8645,3983,2573,1408,4330,2442,1525,680,2704,1862,1185,536,2475,1721,1125,600,3106,2297,1589,701,2784,2003,1265,472,9347,5503,3330,735,4708,3521,2576,1172,4323,3143,1844,869,3088,1712,1194,--,3294,1502,991,
销售费用(万元),607,424,182,812,561,350,187,728,518,300,155,822,546,401,165,1009,684,444,304,1092,841,584,276,916,599,310,120,2562,1537,1006,467,1596,1088,746,336,799,554,342,125,822,726,695,--,1283,800,638,
管理费用(万元),23512,15710,8005,35769,21795,12408,6025,25435,17895,11773,3995,18462,12978,8586,3377,19555,14380,10776,5493,25536,15902,12605,5774,24429,16541,11104,5254,23116,17418,11356,5141,20354,14814,10049,4846,21845,15115,10191,4640,7680,5963,4571,--,9155,5426,3722,
