报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),143141,1024447,409343,198989,87180,876490,688570,441894,164455,516757,373623,206384,66195,537990,136379,113207,54572,293989,165456,139689,54395,167645,61129,44646,33078,330271,187839,155571,18,470,453,435,218,--,0,28851,27503,22326,10553,90961,92070,70974,29709,182521,180915,140876,69774,
营业收入(万元),143141,1024447,409343,198989,87180,876490,688570,441894,164455,516757,373623,206384,66195,537990,136379,113207,54572,293989,165456,139689,54395,167645,61129,44646,33078,330271,187839,155571,18,470,453,435,218,--,0,28851,27503,22326,10553,90961,92070,70974,29709,182521,180915,140876,69774,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),135533,889644,374017,195037,93089,739969,581902,386019,137715,464531,325918,181577,59685,456760,120089,93499,43683,241595,125069,103097,40545,133700,43768,30809,20891,197092,114202,92043,97,312,229,159,49,130,0,126602,58749,43373,18721,157989,120638,91130,41858,312174,218688,163092,77119,
营业成本(万元),87845,711276,256896,129457,58820,483269,397269,262257,96383,318713,230256,129079,39196,347403,64894,55033,24579,159137,75387,65563,26504,88897,22933,16363,12646,125179,71283,57195,6,26,19,13,6,--,0,30105,28565,22963,10751,87641,85289,65013,28486,174499,166659,127673,64506,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
