报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),256764,184240,119511,56218,212627,158431,106363,66876,217656,157038,94148,55477,255263,188604,116937,69499,266904,195493,130780,72459,264909,200218,120551,67682,257006,196594,130466,76235,258961,200560,124362,60065,205691,144372,89849,51792,216790,152524,95323,44945,225630,176400,117309,13199,64089,53056,36344,17937,72264,53160,33525,16448,
营业收入(万元),256764,184240,119511,56218,212627,158431,106363,66876,217656,157038,94148,55477,255263,188604,116937,69499,266904,195493,130780,72459,264909,200218,120551,67682,257006,196594,130466,76235,258961,200560,124362,60065,205691,144372,89849,51792,216790,152524,95323,44945,225630,176400,117309,13199,64089,53056,36344,17937,72264,53160,33525,16448,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,
营业总成本(万元),247030,175113,114696,56469,204768,147850,99972,60757,174957,111205,63522,37116,189017,140859,89971,52655,222758,163582,110942,61428,226510,168670,104242,56884,253023,196028,132442,76729,293942,223480,138898,67433,219167,152602,93474,53223,217874,150984,95699,45471,230111,181102,121357,15337,69098,55000,37374,17969,73997,52787,33544,16388,
营业成本(万元),226554,160387,104650,51817,186387,135656,92134,56712,157551,98240,55153,32384,161346,120893,76510,45640,190371,139717,95237,53739,191709,142630,87056,48231,213174,166067,112185,66666,256656,196755,121572,59382,186063,129132,77999,45283,183015,124834,77936,36773,190464,152328,102615,13022,59785,48555,33294,16280,65675,48125,30482,14583,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,0,--,
