报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),153515,97155,48218,161706,121557,80840,38178,145625,76662,146013,130778,99748,
营业收入(万元),153515,97155,48218,161706,121557,80840,38178,145625,76662,146013,130778,99748,
利息收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),132225,81792,41090,136036,100124,66566,32374,130190,68217,127672,114084,87742,
营业成本(万元),112461,70297,36286,114201,85655,57416,27217,107900,57713,106725,95612,73627,
利息支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,0,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,0,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,0,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),971,608,357,1418,901,647,495,881,495,912,629,616,
销售费用(万元),4119,2463,1061,4935,2933,1981,942,4431,2119,4293,4652,3852,
管理费用(万元),12274,7410,2802,16149,10514,6643,3549,16513,7323,13226,11217,8718,
财务费用(万元),1889,1131,325,-1610,-481,-284,190,-213,532,1312,1287,521,
资产减值损失(万元),511,-117,259,943,603,163,-19,679,34,1204,687,408,
公允价值变动收益(万元),-425,-174,-21,577,200,216,331,-382,601,-626,385,-103,
投资收益(万元),636,29,39,-247,-160,-120,-149,685,710,137,-106,89,
对联营企业和合营企业的投资收益(万元),--,0,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,0,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),21814,15300,7146,26000,21472,14370,5986,15737,9756,17852,16972,11993,
营业外收入(万元),272,80,98,1098,912,301,67,337,126,303,342,135,
营业外支出(万元),239,155,66,143,73,71,55,529,231,277,144,215,
非流动资产处置损失(万元),150,84,--,102,55,54,--,193,45,148,41,66,
利润总额(万元),21846,15225,7178,26956,22311,14600,5998,15545,9651,17878,17171,11912,
所得税费用(万元),3332,2469,1117,3880,3284,2109,1015,2320,1903,2893,2765,1526,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),18514,12756,6061,23076,19027,12490,4983,13225,7748,14984,14405,10386,
归属于母公司所有者的净利润(万元),18524,12769,6068,23087,19043,12503,4997,13248,7751,14984,13810,8898,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-10,-13,-6,-12,-17,-12,-15,-23,-2,--,595,1488,
基本每股收益,2.13,1.6,--,3.05,2.51,1.65,--,1.75,1.02,1.98,1.82,1.17,
稀释每股收益,2.13,1.6,--,3.05,2.51,1.65,--,1.75,1.02,1.98,1.82,1.17,
