报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),476616,358588,240387,122219,371395,274470,175283,86032,230895,162568,96043,46878,188567,133184,81385,37931,145387,108773,76496,37779,139587,107485,71495,33800,117115,89790,57310,26401,102157,74844,48730,26313,86731,64767,41378,19232,69475,53677,34027,15163,64974,50229,33804,17117,59307,46656,30872,14667,53050,41267,27001,11872,
营业收入(万元),476616,358588,240387,122219,371395,274470,175283,86032,230895,162568,96043,46878,188567,133184,81385,37931,145387,108773,76496,37779,139587,107485,71495,33800,117115,89790,57310,26401,102157,74844,48730,26313,86731,64767,41378,19232,69475,53677,34027,15163,64974,50229,33723,17117,59307,46656,30872,14667,53050,41267,27001,11872,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),355857,254645,170660,84427,283169,202301,127630,61097,170715,107204,60542,29375,135559,90544,53218,23238,100818,75380,52218,24966,92071,67382,45710,20960,78633,59442,37525,15696,72476,52281,34899,18562,64205,47864,30473,15388,54794,42110,26425,12058,53145,40649,28005,13295,46588,36652,23727,10801,41426,32072,21037,9355,
营业成本(万元),274436,201464,133190,65404,210719,155884,97989,47511,117882,73675,39194,19449,99931,67220,38466,15873,72816,55564,39127,17505,63415,49042,33455,14805,55133,42361,26258,10817,55639,39950,26132,14338,53308,39534,24990,12552,43040,33727,21016,9818,40822,32316,22067,10862,37503,30080,19525,8984,33765,26516,17445,7991,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,
