报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),330618,1432925,1037946,723889,284565,884767,665044,431272,182583,981779,853647,544637,226641,943572,717438,443411,211313,1010931,798184,544619,269740,1120886,850589,570718,249334,848086,646026,375662,137094,555190,420627,408634,427751,431949,
营业收入(万元),330618,1432925,1037946,723889,284565,884767,665044,431272,182583,981779,853647,544637,226641,943572,717438,443411,211313,1010931,798184,544619,269740,1120886,850589,570718,249334,848086,646026,375662,137094,555190,420627,408634,427751,431949,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),327724,1427712,1030923,718630,281988,892120,665509,429327,181732,982848,852253,546502,227862,944490,714445,440732,210323,1020100,805311,544940,269944,1123507,847227,566524,248912,837795,634304,370032,133777,543502,411820,401280,421870,428063,
营业成本(万元),313385,1360938,986997,689419,266609,839165,635150,410410,173358,923752,804483,518574,216386,889534,679132,420382,199238,973404,771796,525188,258953,1077731,816909,547420,241133,799905,608678,353844,127233,515541,391897,380979,393155,409736,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
