报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),47270,34128,16874,96078,76037,56321,23619,101258,73231,95568,57826,46046,43713,
营业收入(万元),47270,34128,16874,96078,76037,56321,23619,101258,73231,95568,57826,46046,43713,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),38920,28118,12953,75130,57347,42901,19288,79934,61136,86658,52807,43180,40893,
营业成本(万元),33871,24319,11109,61408,48600,36392,15934,63730,49387,69162,43363,37306,35037,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),544,386,244,1195,723,522,187,658,412,320,156,159,136,
销售费用(万元),3164,2231,932,6664,4629,3445,2426,9142,6205,8421,4003,2648,3658,
管理费用(万元),3702,2410,1126,5945,3768,2010,855,5195,3777,5661,3357,2089,1404,
财务费用(万元),-2091,-1330,-445,-316,-232,-152,-98,-107,-76,812,958,726,266,
资产减值损失(万元),-269,102,-14,234,-139,685,-16,1317,1430,2282,968,251,392,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8349,6010,3922,20948,18690,13419,4331,21324,12095,8909,5019,2867,2819,
营业外收入(万元),24,23,10,146,23,18,14,25,0,358,16,1615,196,
营业外支出(万元),14,12,8,152,141,1,0,3,2,90,19,0,399,
非流动资产处置损失(万元),4,4,--,148,139,1,--,--,--,16,15,--,--,
利润总额(万元),8359,6021,3923,20942,18572,13437,4345,21346,12094,9177,5017,4482,2616,
所得税费用(万元),1313,942,640,3441,3022,2161,661,3501,1899,1543,882,746,492,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7046,5079,3284,17501,15551,11276,3683,17846,10194,7635,4135,3736,2125,
归属于母公司所有者的净利润(万元),7012,5067,3248,17135,15264,10956,3614,17261,9911,7359,3917,3795,2125,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),34,12,36,367,287,320,69,585,284,276,218,-60,--,
基本每股收益,0.47,0.34,0.39,2.67,2.44,1.75,0.58,2.76,1.59,1.18,0.63,0.61,0.34,
稀释每股收益,0.47,0.34,0.39,2.67,2.44,1.75,0.58,2.76,1.59,1.18,0.63,0.61,0.34,
