报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),31634,170024,124597,84477,39093,130633,92012,52752,23994,104984,75517,49483,23907,91864,66706,43326,17131,49054,30989,21341,9925,31651,20344,12942,6067,24123,20256,14857,6648,25214,17931,12285,5376,23254,15996,10783,20943,19788,11681,
营业收入(万元),31634,170024,124597,84477,39093,130633,92012,52752,23994,104984,75517,49483,23907,91864,66706,43326,17131,49054,30989,21341,9925,31651,20344,12942,6067,24123,20256,14857,6648,25214,17931,12285,5376,23254,15996,10783,20943,19788,11681,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),27579,137820,99094,66588,30345,101104,70636,40219,18800,84201,60348,39671,18978,75139,53843,34807,13727,40703,25762,17825,8458,25680,16802,10877,5046,19781,16736,12439,5538,21584,15262,10385,4632,20159,13894,9322,18623,18169,11160,
营业成本(万元),19502,106755,78904,53824,24900,82098,57505,32917,15164,69482,49967,32456,15544,62821,45518,29774,11853,34095,22022,15130,7193,23183,15388,10294,4878,19414,16555,12293,5400,20614,14694,10026,4421,19235,13216,8876,17549,17007,10331,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),337,1850,1208,784,333,1472,936,642,178,768,583,436,171,487,275,193,57,379,218,157,65,147,112,58,--,20,20,15,7,28,21,15,8,66,50,39,50,47,3,
销售费用(万元),1667,6989,5077,3357,1470,5548,3576,2160,1071,4557,3241,2103,944,3947,2562,1608,669,1554,806,487,208,815,532,297,125,588,361,222,109,401,317,208,112,329,224,152,503,356,189,
管理费用(万元),4069,17568,12634,8143,3615,14907,9740,5470,2156,10012,6965,4600,2290,8301,5588,3513,1436,4854,3104,2250,1112,2461,1463,706,310,1047,709,470,219,1261,712,448,226,613,471,301,668,667,594,
财务费用(万元),2028,2250,1256,441,84,-3266,-1171,-873,232,-1047,-481,16,38,-394,-156,-264,-292,-303,-388,-195,-120,-888,-697,-493,-266,-1284,-912,-565,-196,-716,-480,-311,-131,-93,-74,-54,-141,95,23,
资产减值损失(万元),-24,2410,16,39,-58,345,50,-96,0,427,73,60,-8,-24,57,-17,4,125,-1,-4,--,-38,5,15,--,-5,2,4,--,-4,-2,-2,-3,10,7,9,-6,-3,21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),504,7262,836,339,48,-116,116,116,120,--,--,--,--,88,103,102,102,521,576,398,192,750,681,586,233,383,85,--,--,--,--,--,--,141,125,0,0,849,89,
对联营企业和合营企业的投资收益(万元),216,75,45,25,48,-231,1,1,13,--,--,--,--,86,103,102,102,521,576,398,192,750,681,--,233,383,85,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),5297,40786,27119,18769,8796,29413,21492,12648,5313,20783,15169,9812,4929,16813,12966,8620,3506,8873,5804,3914,1658,6721,4223,2651,1253,4724,3606,2418,1109,3630,2669,1900,743,3237,2227,1461,2321,2468,610,
