报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),129506,431881,292652,176263,75923,216469,144876,89784,40827,162864,112962,71439,31555,135850,95970,59035,25388,102589,77234,63145,
营业收入(万元),129506,431881,292652,176263,75923,216469,144876,89784,40827,162864,112962,71439,31555,135850,95970,59035,25388,102589,77234,63145,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),118581,393872,265302,161036,70306,200553,134127,83608,38669,150867,105087,66767,29815,126086,90263,55580,24320,93793,69926,56027,
营业成本(万元),94783,310284,210968,127306,55235,155649,105970,66701,30653,118574,83068,52548,23237,99904,72693,41416,19170,73696,54268,41026,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),761,1776,1123,691,325,732,467,275,145,396,253,146,79,283,196,144,64,403,362,322,
销售费用(万元),9615,37169,24949,15073,6388,20527,12643,7356,3398,15611,10364,6495,2927,12782,7663,8142,2351,10050,8039,8774,
管理费用(万元),7040,29179,18549,12251,6261,16443,10252,6382,3023,11011,7853,5081,2354,9362,7169,4206,1814,7432,6141,5128,
财务费用(万元),4454,10710,6105,3495,1565,5095,3454,2076,1011,3344,2576,1861,949,2956,1745,1260,619,1404,624,543,
资产减值损失(万元),1928,4754,3608,2221,532,2107,1340,817,440,1930,973,635,269,799,797,412,303,808,492,233,
公允价值变动收益(万元),-610,-799,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1650,913,1560,830,134,1438,802,372,47,-35,-46,-46,--,-175,-117,-75,-75,--,--,--,
对联营企业和合营企业的投资收益(万元),1629,865,1532,822,133,987,802,372,46,-35,-46,-46,--,--,-117,--,-75,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12046,38064,28944,16077,5751,17354,11551,6548,2205,11963,7829,4627,1740,9590,5590,3379,993,8796,7308,7118,
营业外收入(万元),281,712,684,438,321,742,525,297,167,806,596,137,32,776,623,333,25,652,941,293,
营业外支出(万元),31,107,67,28,11,132,89,55,35,175,80,51,48,57,18,6,2,231,114,16,
非流动资产处置损失(万元),--,--,37,13,6,57,37,33,26,149,50,42,40,29,4,4,0,19,6,11,
利润总额(万元),12297,38669,29561,16486,6060,17965,11987,6790,2337,12593,8346,4713,1723,10309,6195,3707,1017,9216,8135,7394,
所得税费用(万元),3259,8936,7946,4519,1761,4745,2874,1600,552,3351,2173,1239,442,2798,1747,1029,304,2422,2254,1895,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9037,29733,21615,11967,4299,13220,9113,5190,1785,9243,6172,3474,1281,7511,4448,2678,712,6794,5881,5499,
归属于母公司所有者的净利润(万元),5643,21919,16759,9621,3320,11643,8478,4859,1579,9176,6147,3538,1298,7516,4448,2678,712,6794,5879,5450,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),3394,7814,4856,2346,980,1577,635,331,206,67,25,-64,-17,-6,--,--,--,--,2,50,
基本每股收益,0.1,0.38,0.29,0.17,0.1,0.41,0.3,0.17,0.17,1.09,0.76,0.48,0.18,1.07,0.63,0.38,0.1,0.96,0.83,0.82,
稀释每股收益,0.1,0.38,0.29,0.17,0.1,0.41,0.3,0.17,0.17,1.09,0.76,0.48,0.18,1.07,0.63,0.38,0.1,0.96,0.83,0.82,
