报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),78755,50245,21210,103248,75233,48554,21458,97717,73426,48439,19897,108017,79017,51072,21183,108032,78528,50835,20716,106445,79219,51376,20344,113865,84312,52044,21692,110499,82023,50775,19802,96380,71000,43618,18055,93463,71431,40485,81271,61763,78583,65226,
营业收入(万元),78755,50245,21210,103248,75233,48554,21458,97717,73426,48439,19897,108017,79017,51072,21183,108032,78528,50835,20716,106445,79219,51376,20344,113865,84312,52044,21692,110499,82023,50775,19802,96380,71000,43618,18055,93463,71431,40485,81271,61763,78583,65226,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
营业总成本(万元),86146,54767,24100,110946,79274,51484,22801,101181,74595,48869,20313,111699,81693,53200,22807,101473,73010,46898,19581,96270,70936,46010,18630,103910,76787,47423,19784,100189,74028,45853,18042,88266,65122,40070,17171,81849,61595,34388,74808,56974,72437,62009,
营业成本(万元),74048,46933,20375,94506,68057,44243,19971,86351,64742,42558,17827,97866,72117,46913,19818,90002,64127,41192,17130,86255,63835,41158,16557,94596,70508,43344,18108,92075,68130,42083,16509,79403,58723,35917,14906,71358,54613,29858,65235,49858,64638,56800,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
研发费用(万元),1062,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
营业税金及附加(万元),653,429,185,803,574,371,125,603,249,137,26,369,275,161,43,248,147,22,2,429,202,154,26,439,313,197,58,505,383,241,87,81,37,22,7,46,37,23,36,28,22,15,
销售费用(万元),5956,4549,2126,9233,6660,4294,1783,8368,6238,3963,1466,8206,5715,3779,1798,6582,4469,2817,1093,6710,4854,3256,1504,6220,4091,2815,1196,6322,4391,2828,1111,5919,4324,2628,1046,5980,4211,2674,5179,3547,3485,2584,
管理费用(万元),4685,3044,1489,6196,4245,2766,1378,5636,3949,2689,1312,5682,4141,2791,1401,5276,4750,3202,1530,3930,2890,2017,896,4067,2919,1845,866,3501,2488,1569,696,3699,2651,1857,1165,3978,2332,1557,3322,2722,2551,1872,
财务费用(万元),-35,-19,-10,-75,-73,-48,-297,-137,-368,-248,-84,-672,-554,-445,-253,-635,-484,-335,-173,-1054,-845,-575,-353,-1427,-1045,-778,-444,-2215,-1366,-868,-362,-839,-613,-355,49,499,414,288,1057,840,957,737,
资产减值损失(万元),-224,-169,-65,283,-190,-143,-160,359,-215,-230,-235,247,--,--,--,--,--,--,--,1,--,--,--,14,2,2,--,1,--,--,--,4,--,--,--,-12,-12,-12,-21,-21,783,2,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,63,25,6,62,-49,34,10,-59,-11,-20,-36,-36,8,-9,-36,9,-38,-41,-25,-25,26,21,0,--,32,32,32,-32,0,0,0,
投资收益(万元),99,41,3,469,159,321,-92,-293,-336,-183,-75,-256,-151,-78,-46,-17,-27,-63,-26,-69,-49,-36,-12,-63,-30,-13,-5,13,39,20,13,27,14,3,--,11,11,11,-66,0,0,0,
对联营企业和合营企业的投资收益(万元),-114,-114,-79,-180,-403,-124,-92,--,--,-183,-75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,
营业利润(万元),-6846,-4482,-2840,-7119,-3882,-2610,-1435,-3757,-1505,-613,-491,-3875,-2802,-2200,-1607,6493,5525,3884,1050,10094,8214,5294,1666,9900,7484,4569,1913,10284,7993,4916,1748,8167,5913,3552,884,11657,9879,6139,6366,4789,6146,3217,
营业外收入(万元),50,159,118,4330,3640,2665,465,23469,20557,20479,48,28134,14007,14011,42,53,51,25,18,213,112,87,33,150,143,27,11,63,59,52,9,256,152,48,40,63,52,33,240,183,154,592,
营业外支出(万元),58,56,20,17,25,11,4,82,34,31,12,99,11,5,1,41,24,2,1,63,20,2,3,60,40,26,4,95,44,28,14,568,98,17,7,344,204,166,284,300,281,239,
非流动资产处置损失(万元),--,--,--,--,5,3,2,36,16,16,11,52,8,5,1,24,7,2,--,22,7,--,--,14,10,9,--,2,2,--,--,436,31,--,--,176,--,0,0,--,0,0,
利润总额(万元),-6853,-4379,-2741,-2806,-266,44,-974,19630,19019,19835,-454,24159,11194,11806,-1566,6505,5552,3908,1068,10244,8307,5379,1697,9990,7587,4570,1920,10251,8009,4940,1743,7855,5968,3583,917,11376,9726,6006,6322,4672,6019,3571,
所得税费用(万元),146,265,184,1246,944,571,105,5547,5278,5300,-7,3547,2085,2031,13,1135,966,683,205,1578,1397,886,301,1547,1228,725,327,1552,1232,756,272,1232,963,537,144,1410,1245,745,810,694,749,-11,
