报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),40008,150068,114993,90665,52089,156992,125345,93326,45740,149715,119350,88471,43075,139579,114577,88280,41850,148108,112823,80259,37997,132322,104306,71237,33197,110200,85376,56547,26325,81997,59636,39484,18644,60341,40789,23558,10877,45889,33957,21772,38739,28019,25805,16645,
营业收入(万元),40008,150068,114993,90665,52089,156992,125345,93326,45740,149715,119350,88471,43075,139579,114577,88280,41850,148108,112823,80259,37997,132322,104306,71237,33197,110200,85376,56547,26325,81997,59636,39484,18644,60341,40789,23558,10877,45889,33957,21772,38739,28019,25805,16645,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业总成本(万元),32283,121084,88139,69510,40553,125316,93469,69662,34577,115860,88209,65554,32575,106967,85567,66466,31435,107117,81240,59071,28647,96921,76690,53275,25251,83541,65297,43918,20384,63938,45809,30980,14705,47418,31020,18968,8999,39318,28212,18193,32758,23906,21824,14858,
营业成本(万元),7293,26365,19199,14561,8003,29183,23347,17294,8481,28074,21733,15824,7941,25036,19891,15118,6551,23000,17833,12893,6096,20437,16123,11219,5277,17868,13689,9206,4376,14901,10806,6959,3239,10753,7200,4142,2000,7829,6008,4030,6960,5312,4573,2756,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
研发费用(万元),1027,4735,3285,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业税金及附加(万元),343,1424,1105,912,529,1685,1340,1029,531,1716,1292,970,473,1487,1122,943,446,1517,980,844,419,1294,1072,741,337,1208,952,660,247,810,589,399,205,395,261,154,76,316,242,159,275,241,184,120,
销售费用(万元),21679,77351,59097,47814,28384,80058,60237,44712,22804,74739,56782,42911,21138,68157,56576,43892,20668,71556,55087,39509,18959,66009,51267,35376,17061,56955,44308,30336,13988,43240,30975,21196,10189,32046,20933,12806,6103,26295,19216,12172,22480,16245,15035,10069,
管理费用(万元),2092,11000,6230,6749,4106,15698,9612,6893,2828,13639,10162,7022,3370,14707,9596,7303,3568,12818,8804,6577,3220,11259,9253,6569,3105,9798,7865,4771,2280,6703,4652,3037,1296,5431,3128,1847,811,4651,2552,1617,2721,1775,1737,1743,
财务费用(万元),-356,-1147,-942,-1006,-916,-1292,-1576,-1015,-411,-2058,-1790,-1365,-729,-2789,-2243,-1552,-842,-2393,-2013,-1306,-509,-2498,-1914,-1149,-703,-2310,-1714,-1252,-644,-2016,-1363,-798,-391,-1563,-789,-55,-9,306,210,113,183,123,84,69,
资产减值损失(万元),205,1355,164,480,447,-16,508,749,344,-250,30,191,382,367,625,762,1044,619,550,554,461,420,889,519,173,22,197,197,137,299,150,187,167,356,287,73,17,-79,-16,103,138,210,210,102,
公允价值变动收益(万元),144,-4159,-3,-211,-9,178,207,127,175,-108,269,177,192,-176,-108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
投资收益(万元),405,1394,592,334,-86,427,-812,-620,-335,-1237,-1082,-905,-950,355,177,--,--,--,--,--,--,--,--,--,--,--,--,--,--,189,189,189,189,--,--,0,--,1,1,1,1,1,0,0,
对联营企业和合营企业的投资收益(万元),--,-323,--,--,--,-468,--,--,--,-48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业利润(万元),8426,27493,28223,21663,11674,33261,31272,23172,11003,32510,30327,22189,9742,32791,29079,21814,10415,40990,31582,21188,9350,35401,27616,17962,7946,26659,20079,12630,5941,18248,14015,8693,4128,12924,9769,4590,1879,6572,5745,3579,5982,4114,3981,1787,
营业外收入(万元),11,85,87,83,73,43,523,329,152,944,585,331,155,770,634,257,73,577,627,314,73,2447,1655,1563,101,1998,1850,1754,46,1603,1448,1304,73,1824,1727,1689,20,1458,1,0,998,27,1146,461,
营业外支出(万元),20,108,61,84,--,560,467,467,456,131,17,17,17,80,3,3,--,84,15,15,15,134,112,112,5,40,10,10,10,30,10,--,--,18,1,0,--,7,0,0,136,92,115,19,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
利润总额(万元),8417,27471,28249,21662,11746,32744,31328,23033,10699,33323,30895,22502,9879,33482,29711,22068,10488,41484,32194,21487,9408,37714,29159,19413,8042,28617,21920,14374,5977,19821,15453,9997,4201,14730,11495,6279,1898,8024,5747,3579,6844,4049,5013,2230,
所得税费用(万元),1254,4789,4403,3349,1788,5514,4875,3582,1629,5063,4900,3356,1568,5317,4264,3129,1573,6549,4747,3140,1411,5832,4241,2834,1206,4398,3288,2156,897,3065,2336,1518,590,2360,1631,981,287,1157,749,608,1079,1099,532,143,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
净利润(万元),7163,22681,23845,18314,9958,27230,26452,19451,9069,28261,25994,19146,8311,28165,25447,18938,8914,34935,27448,18347,7997,31882,24919,16579,6835,24219,18632,12218,5080,16756,13117,8480,3611,12370,9864,5299,1611,6867,4998,2971,5765,2950,4481,2087,
归属于母公司所有者的净利润(万元),7163,22681,23845,18314,9958,27230,26452,19451,9069,28261,25994,19146,8311,28165,25447,18938,8914,34935,27448,18347,7997,31882,24919,16579,6835,24219,18632,12218,5080,16756,13117,8480,3611,12370,9864,5299,1611,6867,4998,2971,5765,2950,4481,2087,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,305,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
基本每股收益,0.07,0.21,0.22,0.17,0.09,0.25,0.25,0.18,0.11,0.34,0.31,0.23,0.1,0.34,0.31,0.23,0.14,0.55,0.43,0.29,0.15,0.61,0.47,0.32,0.26,0.92,0.71,0.46,0.19,0.64,0.5,0.32,0.21,0.71,0.67,0.4,0.15,0.84,0.61,0.36,0.7,1.07,3.73,1.74,
稀释每股收益,0.07,0.21,0.22,0.17,0.09,0.25,0.25,0.18,0.11,0.34,0.31,0.23,0.1,0.34,0.31,0.23,0.14,0.55,0.43,0.29,0.15,0.61,0.47,0.32,0.26,0.92,0.71,0.46,0.19,0.64,0.5,0.32,0.21,0.71,0.67,0.4,0.15,0.84,0.61,0.36,0.7,1.07,3.73,1.74,
