报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),16372,8899,3949,15586,11197,6501,2551,11474,6201,9403,6688,3227,
营业收入(万元),16372,8899,3949,15586,11197,6501,2551,11474,6201,9403,6688,3227,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11554,6746,2975,11589,8379,5037,1924,7987,4050,5986,3962,2413,
营业成本(万元),8653,4857,2063,7969,5649,3283,1109,5345,2731,3754,2366,1227,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),169,116,69,273,140,100,47,157,50,111,82,27,
销售费用(万元),602,334,147,708,492,309,142,607,315,439,320,201,
管理费用(万元),2047,1350,653,2223,1688,1046,581,1675,727,1478,1009,878,
财务费用(万元),-9,40,19,61,37,12,-2,-75,-24,22,-13,-15,
资产减值损失(万元),92,48,23,354,373,287,47,276,250,183,197,95,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,0,-0,
投资收益(万元),--,--,--,--,--,--,--,2,2,0,0,1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4818,2153,974,3997,2817,1464,627,3490,2153,3417,2726,814,
营业外收入(万元),182,123,46,502,444,212,43,473,36,86,17,29,
营业外支出(万元),10,4,2,29,29,29,8,22,14,14,44,16,
非流动资产处置损失(万元),--,--,--,0,--,--,--,--,--,1,9,1,
利润总额(万元),4989,2272,1018,4470,3233,1647,661,3941,2175,3489,2700,828,
所得税费用(万元),899,350,137,678,599,281,124,592,353,534,448,212,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4090,1922,880,3792,2634,1366,537,3349,1822,2955,2252,615,
归属于母公司所有者的净利润(万元),4090,1922,880,3792,2634,1366,537,3350,1823,2955,2259,615,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,-1,-1,0,-7,--,
基本每股收益,0.88,0.44,0.23,0.97,0.68,0.35,0.14,0.86,0.47,0.76,--,--,
稀释每股收益,0.88,0.44,0.23,0.97,0.68,0.35,0.14,0.86,0.47,0.76,--,--,
