报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),110927,73629,38774,124950,83108,51339,26268,88896,92113,92274,93837,93617,
营业收入(万元),110927,73629,38774,124950,83108,51339,26268,88896,92113,92274,93837,93617,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),104249,68122,34380,116688,76151,46960,23466,85771,91261,89502,89632,88422,
营业成本(万元),89379,58593,29708,97487,65089,40144,20210,72772,77706,75562,77367,78021,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),618,417,250,643,242,181,85,420,276,441,237,330,
销售费用(万元),4491,2819,1444,6668,4030,2521,1092,4610,4251,4006,3921,2994,
管理费用(万元),7474,4949,2392,9891,5255,3513,1567,6412,7543,7368,6671,5973,
财务费用(万元),1930,1094,441,912,920,515,354,607,1124,1644,1162,1500,
资产减值损失(万元),357,249,145,1087,616,85,156,950,361,482,274,-396,
公允价值变动收益(万元),-30,-21,-11,-11,--,--,--,--,--,--,--,--,
投资收益(万元),84,-5,--,--,--,--,--,--,--,--,115,52,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7429,5711,4382,8251,6957,4379,2802,3126,851,2771,4319,5247,
营业外收入(万元),723,349,443,1244,821,404,240,1550,1705,1359,1359,828,
营业外支出(万元),66,33,2,82,110,68,30,143,157,291,117,622,
非流动资产处置损失(万元),49,33,2,32,22,17,1,26,6,153,6,489,
利润总额(万元),8085,6027,4823,9413,7668,4715,3012,4532,2400,3839,5561,5453,
所得税费用(万元),1058,846,740,934,862,536,428,449,84,319,654,815,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7028,5181,4083,8479,6806,4180,2584,4083,2316,3520,4907,4639,
归属于母公司所有者的净利润(万元),7028,5181,4083,8479,6806,4180,2584,4083,2316,3520,4907,4639,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.54,0.4,0.32,0.87,0.7,0.43,0.27,0.42,0.24,0.36,0.51,0.48,
稀释每股收益,0.54,0.4,0.32,0.87,0.7,0.43,0.27,0.42,0.24,0.36,0.51,0.48,
