报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),10391,1196,582,7972,6309,895,412,2103,1505,914,331,3438,2327,1251,403,26308,19140,18557,234,168607,39752,35621,154,139648,37025,10178,322,140275,12614,7999,3540,14921,11067,6990,3232,14173,10330,6283,2688,12461,8663,5601,2542,10062,7020,4096,1623,8677,6403,4318,2189,
营业收入(万元),10391,1196,582,7972,6309,895,412,2103,1505,914,331,3438,2327,1251,403,26308,19140,18557,234,168607,39752,35621,154,139648,37025,10178,322,140275,12614,7999,3540,14921,11067,6990,3232,14173,10330,6283,2688,12461,8663,5601,2542,10062,7020,4096,1623,8677,6403,4318,2189,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,0,--,
营业总成本(万元),8683,36,-3019,-11109,-1238,9638,3881,33854,14050,9056,2360,26605,11255,6398,1143,21631,18123,14013,3209,72018,24131,21343,2688,53755,24219,9466,2803,57839,13067,8382,3738,14844,10856,6905,3315,14727,10873,6759,2749,12154,8451,5434,2538,9353,6688,3922,1752,7335,5384,3474,1943,
营业成本(万元),7619,1485,818,6338,5553,1203,593,2663,2046,1341,680,3313,1967,1296,592,7542,7118,6412,544,52889,16827,15633,528,39451,17752,5287,741,47081,3778,2335,1028,4032,2987,1901,882,4028,2905,1814,726,3148,2124,1399,578,2463,1743,1084,416,2247,1461,992,772,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,327,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
