报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),8439,42735,33018,20774,7710,36193,26664,17808,8827,32423,20412,12691,4608,17629,11947,7290,3528,15969,12543,8926,4282,19911,16225,12150,5165,16030,11462,8074,3571,14410,11058,7471,3926,17302,11435,7517,3452,13446,9252,5880,2773,10559,7684,4966,2266,7824,5682,3675,1739,6298,4767,3223,1500,
营业收入(万元),8212,41965,32403,20420,7560,36113,26374,17676,8796,32350,20364,12674,4607,17614,11947,7290,3528,15969,12543,8926,4282,19911,16225,12150,5165,16030,11462,8074,3571,14410,11058,7471,3926,17302,11435,7517,3452,13446,9252,5880,2773,10559,7684,4966,2266,7824,5682,3675,1739,6298,4767,3223,1500,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
已赚保费(万元),227,771,615,353,151,80,289,132,31,74,48,17,1,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,
营业总成本(万元),6965,38379,28769,17331,6056,33502,23909,16108,7912,31382,18454,11188,3923,15570,9173,5007,2366,12055,9037,6463,2949,15919,12729,9710,4000,11772,7952,5556,2376,10921,7999,5173,2748,12616,7941,5147,2146,9187,6068,3629,1681,7111,4907,2751,1237,4398,3045,1769,815,3450,2501,1646,698,
营业成本(万元),5282,27567,20809,12211,3992,24252,17254,11238,5622,22845,12277,7098,1960,6271,2813,961,446,3071,2098,1763,934,6611,5851,5201,2025,3076,1553,1242,367,1948,1091,710,441,4236,1170,723,282,1635,921,487,203,1035,498,313,128,744,463,294,144,623,391,255,134,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
