报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),370712,240762,87939,228770,97624,63636,27987,117028,57048,33334,12883,75707,48673,30184,9574,48987,30648,20032,8953,61976,40119,17322,5956,41498,28784,16850,5796,44132,32131,21003,7808,40260,29977,18963,8249,42614,28359,44682,49728,
营业收入(万元),370712,240762,87939,228770,97624,63636,27987,117028,57048,33334,12883,75707,48673,30184,9574,48987,30648,20032,8953,61976,40119,17322,5956,41498,27679,16086,5576,44132,30493,19989,7367,40260,28957,18389,8215,42614,28229,44682,49728,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1104,765,220,--,1638,1015,442,--,1020,574,34,--,130,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),356953,231371,84519,207146,91889,60480,27560,107298,56853,33863,15014,72803,49168,30694,11708,58951,37351,24932,11823,67762,45643,22006,8641,49240,32227,19397,7672,40147,28602,18531,7550,36244,26199,15991,8040,34927,24235,36835,41265,
营业成本(万元),290908,187660,65444,136868,52639,33441,13446,64464,29663,16774,6562,41948,27865,16631,5429,29942,18720,11753,5126,35723,23962,11254,3591,25806,16122,9179,3554,24321,16870,10726,4303,23397,17169,10623,5413,25148,17167,25330,30992,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,128,122,69,--,71,51,8,--,54,53,43,--,119,--,--,
