报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),79631,45649,176723,134703,86512,44831,154473,109758,71564,33127,123297,80173,53338,25223,137396,93003,59728,30885,109534,75888,49509,23125,83025,57833,36837,18314,71699,50735,32450,14906,56028,40878,25499,10394,49940,36949,24242,11050,53835,37786,26454,10590,49567,32209,21588,9895,52871,35986,22508,7656,
营业收入(万元),79631,45649,176723,134703,86512,44831,154473,109758,71564,33127,123297,80173,53338,25223,137396,93003,59728,30885,109534,75888,49509,23125,83025,57833,36837,18314,71699,50735,32450,14906,56028,40878,25499,10394,49940,36949,24242,11050,53835,37786,26454,10590,49567,32209,21588,9895,52871,35986,22508,7656,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),54091,29921,125433,87881,54612,25591,114844,77217,50150,23643,94492,64573,41159,17030,98470,68254,44749,20597,77832,52299,32861,14862,57426,39481,25307,11630,54138,37000,25162,10716,41456,29447,19328,8847,38532,29326,18859,8823,45777,31479,22109,8872,44617,27561,18566,8741,47733,31870,19704,7151,
营业成本(万元),24395,12164,57149,41720,27225,13578,61090,41931,26615,11341,46487,29277,18574,8187,52123,37210,24273,11681,36164,24824,15978,6647,25497,16394,11191,5035,25302,17014,11382,4286,17867,13171,8360,3609,16936,12780,8249,3522,26630,15501,11525,3268,24072,13896,9668,4424,28948,18567,10962,3045,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1551,942,3272,2539,1598,866,2817,1708,1192,594,2128,1434,1032,524,2406,1639,998,542,2014,1186,786,397,1388,1014,640,327,1153,795,495,256,859,613,384,163,761,562,364,165,587,530,339,158,699,417,271,123,794,507,255,98,
销售费用(万元),22004,13258,48038,33846,18891,7690,33469,23334,15847,8512,28105,22363,14437,5378,28133,19451,13013,5783,26259,17805,10749,5056,19958,14585,8729,4099,17797,12691,8950,4147,14041,10081,6722,2944,10960,9125,5604,2708,10469,9421,6033,3525,11332,8097,5401,2539,10140,7436,4800,2263,
管理费用(万元),5869,3342,15301,8908,6113,3096,14331,8406,5032,2308,11540,7955,4915,2491,10743,6895,4259,1891,8046,5360,3408,1850,6607,4681,2906,1547,6188,4120,2746,1434,5236,3476,2363,1255,4879,3384,2137,1000,4688,3513,2356,1229,5459,3207,2128,1095,5068,3661,2484,1139,
财务费用(万元),226,130,901,507,220,58,2754,1839,1465,888,5792,3545,2200,450,4647,3060,2206,701,5077,3124,1940,911,3866,2806,1841,622,3355,2381,1588,593,3081,2106,1500,875,3498,2764,1814,808,2714,2099,1452,692,2606,1944,1099,560,2453,1699,1191,605,
资产减值损失(万元),45,85,772,361,565,303,384,--,--,--,440,--,--,--,419,--,--,--,270,--,--,--,110,--,--,--,343,--,--,--,373,--,0,--,1497,709,690,621,688,415,403,--,448,--,0,0,329,--,11,--,
公允价值变动收益(万元),--,--,-143,--,--,--,143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,
投资收益(万元),290,--,870,247,54,9,144,95,64,64,295,185,92,92,186,49,--,--,66,44,21,5,81,67,41,--,28,24,10,5,563,614,20,8,-108,86,6,6,15,5,1,--,-109,-0,11,6,-444,-311,-196,-100,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,-0,11,6,0,--,0,--,
