报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),27015,17404,7909,33306,24449,15101,6990,32564,35396,26479,28139,
营业收入(万元),27015,17404,7909,33306,24449,15101,6990,32564,35396,26479,28139,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22159,14473,6582,25925,18982,12005,5697,25449,27494,22162,25231,
营业成本(万元),16767,10825,5006,19513,14158,8878,4287,18887,20391,15911,18027,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),247,156,77,304,174,102,50,241,236,194,142,
销售费用(万元),1922,1301,542,2381,1692,1034,475,2321,2390,2207,2254,
管理费用(万元),3057,2081,893,3606,2714,1744,800,3382,3310,3125,2947,
财务费用(万元),76,46,41,148,140,144,56,678,860,749,688,
资产减值损失(万元),90,64,24,-27,104,104,29,-62,307,-24,1174,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),11,--,--,5,5,5,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4867,2931,1326,7385,5472,3101,1293,7115,7902,4318,2908,
营业外收入(万元),137,93,14,712,389,325,--,191,133,369,286,
营业外支出(万元),27,8,--,68,27,25,22,58,316,2127,224,
非流动资产处置损失(万元),--,0,--,10,--,--,--,1,97,--,--,
利润总额(万元),4977,3016,1340,8029,5834,3401,1272,7248,7719,2560,2970,
所得税费用(万元),666,408,174,1134,777,476,166,1055,1136,631,445,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4312,2608,1166,6894,5057,2925,1105,6193,6583,1929,2526,
归属于母公司所有者的净利润(万元),4312,2608,1166,6894,5057,2925,1105,6193,6583,1929,2526,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,0,--,0,--,0,0,0,0,
基本每股收益,0.81,0.52,0.26,1.53,1.12,0.65,0.25,1.38,1.46,0.44,0.56,
稀释每股收益,0.81,0.52,0.26,1.53,1.12,0.65,0.25,1.38,1.46,0.44,0.56,
