报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),37820,24557,9404,47028,34133,21593,8215,39119,33214,25287,19622,
营业收入(万元),37820,24557,9404,47028,34133,21593,8215,39119,33214,25287,19622,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),33744,22090,8676,42210,30768,19599,7625,35047,29595,22879,17851,
营业成本(万元),29685,19416,7436,37377,27235,17110,6406,30806,26588,21058,16407,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),221,143,77,187,137,42,21,104,80,74,84,
销售费用(万元),1177,777,334,1595,1117,730,399,1443,915,385,296,
管理费用(万元),2685,1754,847,2982,2205,1504,805,2578,1801,1349,1010,
财务费用(万元),-158,-85,-19,23,19,5,-7,77,9,17,18,
资产减值损失(万元),133,86,--,45,56,209,--,40,202,-4,36,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),993,21,--,--,0,--,--,--,--,--,-19,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5115,2508,729,4818,3365,1994,590,4071,3619,2408,1752,
营业外收入(万元),29,1,19,297,277,177,1,59,69,11,5,
营业外支出(万元),14,14,14,2,2,2,0,0,1,103,3,
非流动资产处置损失(万元),14,14,14,2,2,2,0,0,0,96,--,
利润总额(万元),5130,2495,734,5112,3639,2168,591,4130,3687,2316,1753,
所得税费用(万元),698,345,116,814,561,339,103,622,576,376,298,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4432,2150,618,4299,3078,1829,488,3508,3111,1940,1456,
归属于母公司所有者的净利润(万元),4435,2164,632,4360,3134,1869,520,3616,3132,1940,1456,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-3,-14,-14,-62,-56,-39,-32,-108,-21,--,--,
基本每股收益,0.44,0.22,0.09,0.71,0.39,0.3,0.09,0.59,0.52,--,--,
稀释每股收益,0.44,0.22,0.09,0.71,0.39,0.3,0.09,0.59,0.52,--,--,
