报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),140225,453150,313795,208640,86458,255267,213993,99797,60075,180555,173594,118494,60420,212699,167346,121838,54940,184463,131155,75444,30884,116869,89643,62666,32286,118808,90177,56857,25644,86392,66231,48419,23224,73886,52448,33626,14355,79224,62177,40298,17772,52633,37773,25458,12214,50284,37769,26701,13661,
营业收入(万元),140225,453150,313795,208640,86458,255267,213993,99797,60075,180555,173594,118494,60420,212699,167346,121838,54940,184463,131155,75444,30884,116869,89643,62666,32286,118808,90177,56857,25644,86392,66231,48419,23224,73886,52448,33626,14355,79224,62177,40298,17772,52633,37773,25458,12214,50284,37769,26701,13661,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业总成本(万元),138651,444357,307744,201033,81856,260971,216740,101068,58635,170759,162015,106992,50845,196972,145265,103019,45062,165863,114259,66059,26421,102135,72646,50577,25543,84576,57791,34601,15938,57459,39740,27762,13344,51823,34613,23264,11314,57084,42254,28421,12785,40529,28667,19132,9357,33709,25061,16576,8087,
营业成本(万元),125758,392589,273817,178905,72010,226974,191213,84944,50970,136744,136539,90289,42934,160815,122623,88605,38518,132341,90918,50859,19088,75400,52820,37495,19150,63215,42719,25160,11654,41199,28078,19594,9893,32333,22077,14313,6666,36287,27031,18691,8104,24808,17455,12078,5963,21099,15227,9999,4777,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业税金及附加(万元),536,2338,1783,1202,926,2854,746,619,289,638,485,235,139,705,543,325,75,2808,2524,1984,930,3518,2755,1896,1022,3747,2874,1869,893,3039,2319,1681,801,2593,1841,1184,515,2788,2170,1398,613,1762,1267,842,409,1683,1277,905,465,
销售费用(万元),413,2150,1217,747,422,1059,759,440,197,819,548,379,236,1073,626,430,262,1494,845,528,227,849,985,432,175,804,592,358,146,564,354,247,94,547,332,201,82,521,341,216,81,358,231,139,65,291,213,163,51,
管理费用(万元),3243,13327,7408,4998,2214,8478,7919,5773,2677,10022,7742,5333,2475,12751,8370,5878,2974,10728,6816,4252,2026,8893,6109,4258,1941,8734,6405,4342,2146,8486,5965,4054,1765,6356,4199,2599,1177,6536,4730,2716,1215,4332,3110,1990,1005,3629,2955,1966,1118,
财务费用(万元),8702,34221,23656,15318,6283,21258,16054,9244,4502,22353,16700,10758,5060,21588,13103,7782,3233,18762,13514,8793,4150,13699,9976,6495,3255,8036,5202,2872,1099,4072,2996,2159,791,6705,6053,4856,2874,10910,7984,5400,2773,9231,6604,4081,1915,7052,5389,3543,1676,
资产减值损失(万元),-0,-268,-138,-138,--,348,47,47,--,183,--,--,--,40,--,--,--,-270,-358,-358,--,-226,--,--,--,40,--,--,--,99,28,28,--,3289,112,112,--,41,-1,-1,--,37,--,0,0,-45,--,0,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
投资收益(万元),3784,9226,4875,2897,511,8578,5092,3380,-86,3430,1652,1145,-208,3824,-708,-618,-206,1375,1303,1294,-513,-410,-492,-527,-280,-51,-37,25,-86,528,333,151,23,207,32,-128,-96,352,374,264,84,-667,-479,-275,-143,260,143,165,200,
对联营企业和合营企业的投资收益(万元),843,2486,1008,888,270,1890,4929,3380,-86,3278,1454,919,-322,3824,-708,-618,-206,1375,1303,1294,-513,-415,-492,-527,-280,-66,-52,10,-86,425,303,149,23,207,32,-128,-96,352,374,264,84,-667,-479,-275,0,260,143,165,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
