报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),982258,596000,276406,1036630,739968,466817,212197,748133,526924,330822,144328,629618,482194,324929,158497,651778,478269,300525,139605,566662,416661,266961,125472,526360,402500,265519,127787,657346,525339,350926,498964,328959,414627,
营业收入(万元),981958,595700,276329,1036332,739795,466644,212094,747910,526374,330720,144262,628171,480779,323960,158028,649216,476344,299215,138965,565262,415862,266763,125472,526360,402500,265519,127787,657346,525339,350926,498964,328959,414627,
利息收入(万元),300,300,77,297,173,173,102,222,549,102,67,1447,1415,968,469,2561,1925,1310,640,1400,799,198,0,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),933876,563388,258647,987924,698532,439399,201378,715780,500269,313229,137824,607992,465711,313008,153498,629913,466196,294474,139123,558748,409412,263004,123768,520740,396930,259954,126166,620830,492033,326180,466508,312661,410696,
营业成本(万元),891844,537980,250853,943494,667472,422308,194341,684889,477751,299358,131466,584655,448184,301005,147953,602982,447283,283324,133943,537064,392980,251666,117626,501786,382529,250774,121042,596793,474542,315391,448491,297047,393982,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39,8,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),8868,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2693,2024,718,2907,2027,1484,797,2260,1179,1079,505,602,548,493,301,767,719,636,379,423,288,174,39,623,623,604,278,763,362,53,457,267,637,
销售费用(万元),16951,11117,4721,19794,14644,8106,3198,15355,11396,7073,2646,12332,8939,5913,2487,12738,8058,4431,1698,8677,6483,4716,2197,8962,7218,4389,2237,9908,7438,4359,7091,5388,5146,
管理费用(万元),10761,12454,5466,19362,12696,7112,3390,13621,9785,6160,2812,12758,9884,6447,3083,10848,7309,4391,2128,8622,6138,3840,1954,8844,6435,4379,2090,8891,5882,3734,6443,5431,3895,
财务费用(万元),4504,2398,-1267,1442,1291,636,13,-2290,-850,-633,41,-3352,-3133,-1800,-1034,940,613,318,412,2545,1558,1116,526,135,-161,-389,407,3614,2937,1754,3782,2572,4761,
资产减值损失(万元),-1745,-2584,-1844,924,402,-248,-361,1945,1008,192,355,996,1288,950,709,1639,2213,1375,563,1416,1925,1483,1426,390,286,196,112,861,872,889,244,1955,2274,
公允价值变动收益(万元),859,322,--,-357,-357,-385,-559,357,--,--,--,--,--,--,--,0,0,0,0,-0,--,--,--,-119,-119,-119,-74,119,272,-426,-222,222,--,
投资收益(万元),3098,1566,296,-494,-911,-1306,175,3516,2434,1924,721,2175,1644,1281,577,2438,1513,362,142,622,--,--,--,128,128,128,84,457,233,52,351,869,-388,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),55597,36158,18761,48563,40693,25832,10434,36226,29089,19518,7226,23802,18127,13201,5577,24304,13586,6413,625,8536,7249,3957,1705,5629,5580,5575,1631,37093,33811,24373,32586,17389,3543,
营业外收入(万元),97,71,12,114,275,197,180,777,432,396,316,533,531,357,196,1174,1021,944,903,994,1009,806,15,3249,2771,2073,801,920,690,505,303,1096,620,
营业外支出(万元),65,51,40,1019,889,717,223,315,172,64,9,131,155,86,48,234,115,37,28,92,9,7,7,153,131,123,119,278,258,133,164,464,207,
非流动资产处置损失(万元),--,--,--,--,815,701,213,80,34,34,3,7,11,2,--,4,4,--,--,0,--,--,--,6,5,2,--,130,132,12,140,456,26,
利润总额(万元),55629,36178,18732,47658,40078,25312,10391,36687,29349,19849,7533,24204,18503,13472,5725,25243,14493,7321,1500,9438,8250,4756,1713,8725,8219,7525,2313,37735,34243,24745,32724,18021,3955,
所得税费用(万元),13570,9087,4884,10832,10542,6174,2542,7888,7408,4915,1719,4920,4160,3085,1187,6171,3380,1809,414,2467,2064,1189,428,2280,2055,1881,578,9517,8336,6102,6286,2301,492,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),42058,27092,13848,36827,29536,19138,7849,28800,21942,14934,5814,19284,14343,10387,4538,19072,11112,5512,1086,6971,6186,3567,1284,6445,6165,5644,1734,28218,25907,18643,26438,15720,3463,
归属于母公司所有者的净利润(万元),39357,25481,13058,35197,28257,18038,7327,26918,20077,13556,5068,17297,12975,9472,4156,17748,10148,5059,804,5943,5511,3185,1127,6333,6150,5401,1655,25617,23751,17097,24085,14204,3331,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2702,1611,790,1630,1280,1100,521,1882,1865,1378,746,1987,1368,915,383,1324,964,453,282,1027,675,382,158,112,14,242,79,2600,2155,1546,2354,1516,132,
基本每股收益,0.68,0.44,0.23,0.73,0.58,0.37,0.15,0.59,0.42,0.28,0.11,0.42,0.31,0.23,0.1,0.44,0.25,0.13,0.02,0.15,0.14,0.08,0.03,0.16,0.15,0.13,0.04,0.72,0.7,0.5,0.71,0.45,0.11,
稀释每股收益,0.67,0.44,0.23,0.72,0.58,0.37,0.15,0.59,0.42,0.28,0.1,0.41,0.31,0.23,0.1,0.44,0.25,0.13,0.02,0.15,0.14,0.08,0.03,0.16,0.15,0.13,0.04,0.72,0.7,0.5,0.71,0.45,0.11,
