报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),100345,50131,152518,112133,73731,33807,154883,113555,76489,35499,176417,135809,90622,40005,228276,162997,98541,35917,211027,152981,96789,44882,232039,163138,107447,44467,243172,188407,124482,59004,212687,150647,92084,39349,152942,167532,117046,60243,201500,158435,108589,44060,181336,121596,79684,36790,151818,110179,78199,37944,
营业收入(万元),100345,50131,152518,112133,73731,33807,154883,113555,76489,35499,176417,135809,90622,40005,228276,162997,98541,35917,211027,152981,96789,44882,232039,163138,107447,44467,243172,188407,124482,59004,212687,150647,92084,39349,152942,167532,117046,60243,201500,158435,108589,44060,181336,121596,79684,36790,151818,110179,78199,37944,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
营业总成本(万元),111085,54019,197558,123264,80953,39505,190331,131657,89812,43875,212902,157245,108083,48615,260069,187547,116550,44309,203015,147073,93360,50005,225004,160677,107022,48612,239829,174382,119348,59786,196719,149716,95773,44592,159675,173827,124533,65463,212278,162011,111914,47636,182701,122780,80761,39458,154669,116566,83494,41066,
营业成本(万元),83917,40624,131082,89777,58763,27263,135904,96217,65310,30273,152863,114348,78585,33283,202674,141501,84889,29006,154164,110784,70023,33667,168882,115055,75717,32510,182263,128671,86892,41703,143645,106004,67141,28728,111230,130846,93664,48480,151072,113536,78252,32532,131450,83830,54880,25550,116834,82392,59990,30088,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
营业税金及附加(万元),1215,585,2074,1383,864,410,2046,1056,848,539,2881,2206,1521,624,3235,2347,1397,458,3870,2604,1655,756,4879,3247,2045,793,4730,3630,2247,962,4184,2939,1681,658,2972,2084,1281,556,2772,1927,1233,491,2237,1565,993,436,1663,1108,703,318,
销售费用(万元),4361,1477,6238,3741,2435,1355,5754,3858,2565,1283,5387,3684,2365,1192,5916,3787,2411,1014,5518,3171,2042,987,3931,2232,1380,644,2354,1474,946,526,2445,1603,889,360,1491,688,163,575,6492,5872,4225,1439,6942,4819,3173,1972,6803,6571,4664,2082,
管理费用(万元),16365,8338,23903,20685,14109,8072,24349,21322,14691,8123,24560,22050,15069,8404,20389,20339,14016,7353,22492,19810,14215,8156,18807,17848,12461,6797,19183,17611,11983,6691,16821,16383,10286,5894,18602,16955,11846,7793,16864,15166,9865,5037,13804,13782,9155,4631,11130,13139,8224,4566,
财务费用(万元),5744,3016,10470,7578,4695,2401,11576,9358,6594,3837,18470,14543,9869,5112,22476,17703,11965,6154,19904,15519,10102,6340,28382,21965,15095,8119,27677,21651,15932,9808,27658,21251,14233,8951,24972,21432,15757,8059,33636,23998,16827,8142,26712,18317,12143,6868,18027,12600,8713,4012,
资产减值损失(万元),-516,-20,23791,100,87,5,10701,-153,-196,-180,8741,415,672,--,5381,1870,1874,325,-2933,-4816,-4677,98,122,330,324,-250,3623,1345,1349,95,1966,1536,1542,0,408,1821,1821,--,1443,1511,1511,-5,1557,467,416,0,211,757,1199,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,-23,3,3,3,23,0,0,0,
投资收益(万元),18442,8954,12643,-17041,7053,7387,48678,27070,21424,11299,47866,33822,41751,22356,133380,94324,62017,30298,134359,97533,65204,30071,124298,86961,63213,31319,110686,90173,61688,26522,75120,67827,44474,22391,44690,29955,17864,6534,27598,18753,13252,6574,17792,15171,9690,5019,15893,13714,10334,4324,
对联营企业和合营企业的投资收益(万元),--,--,1279,--,--,--,52055,--,--,--,44914,--,--,--,132618,--,--,--,133870,--,--,--,123750,--,--,--,111008,--,--,--,74178,--,--,--,44511,--,--,--,27533,--,--,--,17451,0,0,0,15661,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
营业利润(万元),9847,5066,-30632,-28172,-170,1689,13231,8969,8101,2924,11381,12386,24290,13746,101586,69775,44009,21906,142370,103441,68633,24948,131333,89422,63638,27174,114029,104197,66822,25740,91088,68758,40785,17148,37957,23660,10377,1314,16820,15176,9927,2997,16404,13990,8616,2354,13066,7327,5039,1202,
营业外收入(万元),591,190,844,6217,6036,215,5587,1192,846,508,5242,4836,4484,574,11746,10517,8747,3835,12095,11706,2179,982,1854,1460,1071,692,2684,2169,1761,783,2449,1685,1122,829,8540,3180,1872,1938,6443,355,322,289,1294,230,163,133,240,94,62,60,
营业外支出(万元),218,14,315,475,413,365,3251,569,151,48,1100,208,140,71,753,215,57,26,7425,4720,377,165,459,452,208,44,2065,759,282,113,517,423,144,48,233,397,75,30,477,252,146,35,325,162,129,13,1241,379,253,9,
非流动资产处置损失(万元),--,--,--,--,--,--,68,--,--,--,504,--,--,--,537,--,--,--,5958,--,--,--,79,--,5,--,839,--,--,--,51,--,--,--,116,--,--,--,10,--,0,0,7,0,0,0,0,0,0,0,
利润总额(万元),10220,5242,-30103,-22429,5453,1538,15567,9592,8795,3384,15522,17014,28634,14250,112578,80077,52698,25715,147041,110426,70434,25765,132728,90431,64501,27822,114648,105607,68300,26410,93021,70020,41763,17930,46264,26442,12174,3222,22786,15279,10103,3250,17373,14059,8650,2474,12064,7042,4848,1253,
所得税费用(万元),1324,695,1177,3365,2611,532,2141,1445,823,374,2993,2304,1085,579,4222,2859,1754,790,10535,7207,4361,1573,12916,9366,6178,2353,12223,11122,7109,3007,12438,8779,4590,1673,8210,6092,3802,1355,8390,6580,4195,1357,8585,5850,3613,1690,4463,2882,1820,681,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,
净利润(万元),8896,4547,-31279,-25794,2841,1007,13426,8147,7972,3009,12530,14710,27549,13670,108356,77218,50944,24925,136506,103219,66074,24192,119813,81065,58323,25469,102425,94485,61191,23403,80582,61241,37173,16257,38054,20351,8372,1867,14395,8699,5908,1893,8788,8209,5037,783,7602,4160,3028,572,
归属于母公司所有者的净利润(万元),10018,4066,-28125,-27728,855,827,11015,8882,8088,3156,12982,14624,28080,14053,106552,75084,49194,24435,129227,99322,63545,23433,111191,74296,54016,23506,94406,86607,57429,22331,71727,55291,33956,14864,32403,14931,4994,652,6287,2978,2090,645,3751,4863,2912,0,5153,3181,2479,477,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,-14,--,--,--,--,--,--,--,
少数股东损益(万元),-1122,481,-3155,1934,1987,180,2410,-735,-116,-147,-453,86,-531,-383,1805,2134,1750,490,7278,3897,2529,759,8622,6769,4307,1963,8019,7878,3763,1072,8855,5951,3217,1393,5651,5420,3378,1216,8109,5722,3818,1248,5037,3346,2125,783,2449,979,549,95,
基本每股收益,0.12,0.05,-0.33,-0.33,0.01,0.01,0.13,0.1,0.1,0.04,0.15,0.17,0.33,0.17,1.25,0.88,0.58,0.29,1.52,1.17,0.75,0.33,1.57,1.05,0.76,0.33,1.33,1.22,0.81,0.41,1.32,1.01,0.62,0.27,0.59,0.27,0.09,0.01,0.12,0.06,0.04,0.01,0.07,0.09,0.05,0.01,0.09,0.06,0.05,0.01,
