报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),20330,13107,6054,25218,19282,12476,5753,25020,23632,11764,23119,20787,15185,
营业收入(万元),20330,13107,6054,25218,19282,12476,5753,25020,23632,11764,23119,20787,15185,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),17680,11740,5648,22161,16580,10812,5110,21446,19413,9602,19135,16912,11880,
营业成本(万元),10092,6456,3119,12977,9805,6538,3304,14002,12940,6518,13559,12745,9201,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),27,20,7,46,29,20,8,37,126,111,319,315,214,
销售费用(万元),3846,2728,1254,5162,3719,2312,803,4159,3049,1356,2309,1835,1049,
管理费用(万元),3752,2660,1279,4176,3142,1924,1016,3259,3187,1478,2887,2027,1413,
财务费用(万元),-99,-106,-11,-229,-78,-53,-21,-109,5,9,29,-60,-1,
资产减值损失(万元),62,-18,--,29,-37,71,--,97,105,131,31,48,4,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),106,11,10,77,71,47,26,110,170,112,174,26,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2757,1378,417,3134,2774,1711,668,3685,4389,2273,4157,3901,3305,
营业外收入(万元),96,89,137,520,383,165,244,244,124,11,199,385,136,
营业外支出(万元),4,4,2,2,1,1,1,3,3,0,51,0,1,
非流动资产处置损失(万元),3,3,--,0,0,0,--,2,2,--,--,--,--,
利润总额(万元),2848,1463,551,3652,3155,1875,911,3925,4511,2284,4305,4286,3440,
所得税费用(万元),355,154,66,504,374,258,137,587,647,321,595,629,486,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2493,1309,485,3148,2781,1617,774,3338,3864,1963,3710,3657,2954,
归属于母公司所有者的净利润(万元),2493,1309,485,3148,2781,1617,774,3338,3864,1963,3710,3657,2954,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.47,0.19,0.07,0.58,0.52,0.3,0.14,0.62,0.72,0.36,0.69,0.68,--,
稀释每股收益,0.47,0.19,0.07,0.58,0.52,0.3,0.14,0.62,0.72,0.36,0.69,0.68,--,
